"SEXO","EDAD","PAIS","AÑO ESTIMACION","CODREGEO","REGION","CENSO AJUSTADO","RRAA_REGULAR","RRAA_IRREGULAR","RRAA_TOTAL","ESTIMACION"
"H","75 A 79","ARGENTINA",2019,10,"ÑUBLE","5","","","",5
"H","75 A 79","ARGENTINA",2019,11,"BIOBÍO","6","","","",6
"H","75 A 79","ARGENTINA",2019,12,"LA ARAUCANÍA","15","","","",15
"H","75 A 79","ARGENTINA",2019,13,"LOS RÍOS","7","","","",7
"H","75 A 79","ARGENTINA",2019,14,"LOS LAGOS","17","1","1","2",19
"H","75 A 79","ARGENTINA",2019,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","5","","","",5
"H","75 A 79","ARGENTINA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","5","","","",5
"H","75 A 79","ARGENTINA",2019,17,"REGIÓN IGNORADA","","2","","2",2
"H","75 A 79","ARGENTINA",2020,1,"ARICA Y PARINACOTA","2","","","",2
"H","75 A 79","ARGENTINA",2020,2,"TARAPACÁ","1","","","",1
"H","75 A 79","ARGENTINA",2020,3,"ANTOFAGASTA","3","","","",3
"H","75 A 79","ARGENTINA",2020,4,"ATACAMA","3","","","",3
"H","75 A 79","ARGENTINA",2020,5,"COQUIMBO","8","","","",8
"H","75 A 79","ARGENTINA",2020,6,"VALPARAÍSO","61","1","","1",62
"H","75 A 79","ARGENTINA",2020,7,"METROPOLITANA DE SANTIAGO","173","5","2","7",180
"H","75 A 79","ARGENTINA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","13","","","",13
"H","75 A 79","ARGENTINA",2020,9,"MAULE","5","","","",5
"H","75 A 79","ARGENTINA",2020,10,"ÑUBLE","4","","","",4
"H","75 A 79","ARGENTINA",2020,11,"BIOBÍO","10","","","",10
"H","75 A 79","ARGENTINA",2020,12,"LA ARAUCANÍA","11","","","",11
"H","75 A 79","ARGENTINA",2020,13,"LOS RÍOS","6","","","",6
"H","75 A 79","ARGENTINA",2020,14,"LOS LAGOS","20","1","1","2",22
"H","75 A 79","ARGENTINA",2020,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","5","","","",5
"H","75 A 79","ARGENTINA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","5","","","",5
"H","75 A 79","ARGENTINA",2020,17,"REGIÓN IGNORADA","","1","","1",1
"H","75 A 79","ARGENTINA",2021,1,"ARICA Y PARINACOTA","2","","","",2
"H","75 A 79","ARGENTINA",2021,2,"TARAPACÁ","1","","","",1
"H","75 A 79","ARGENTINA",2021,3,"ANTOFAGASTA","5","","","",5
"H","75 A 79","ARGENTINA",2021,4,"ATACAMA","2","","","",2
"H","75 A 79","ARGENTINA",2021,5,"COQUIMBO","11","","","",11
"H","75 A 79","ARGENTINA",2021,6,"VALPARAÍSO","71","2","","2",73
"H","75 A 79","ARGENTINA",2021,7,"METROPOLITANA DE SANTIAGO","200","8","1","9",209
"H","75 A 79","ARGENTINA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","13","","","",13
"H","75 A 79","ARGENTINA",2021,9,"MAULE","8","","","",8
"H","75 A 79","ARGENTINA",2021,10,"ÑUBLE","5","","","",5
"H","75 A 79","ARGENTINA",2021,11,"BIOBÍO","9","","","",9
"H","75 A 79","ARGENTINA",2021,12,"LA ARAUCANÍA","12","","","",12
"H","75 A 79","ARGENTINA",2021,13,"LOS RÍOS","4","","","",4
"H","75 A 79","ARGENTINA",2021,14,"LOS LAGOS","22","","","",22
"H","75 A 79","ARGENTINA",2021,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","4","","","",4
"H","75 A 79","ARGENTINA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","6","","","",6
"H","75 A 79","ARGENTINA",2021,17,"REGIÓN IGNORADA","","1","","1",1
"H","75 A 79","ARGENTINA",2022,1,"ARICA Y PARINACOTA","2","","","",2
"H","75 A 79","ARGENTINA",2022,2,"TARAPACÁ","2","","","",2
"H","75 A 79","ARGENTINA",2022,3,"ANTOFAGASTA","4","","","",4
"H","75 A 79","ARGENTINA",2022,5,"COQUIMBO","15","","","",15
"H","75 A 79","ARGENTINA",2022,6,"VALPARAÍSO","81","1","","1",82
"H","75 A 79","ARGENTINA",2022,7,"METROPOLITANA DE SANTIAGO","209","8","1","9",218
"H","75 A 79","ARGENTINA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","12","","","",12
"H","75 A 79","ARGENTINA",2022,9,"MAULE","10","","","",10
"H","75 A 79","ARGENTINA",2022,10,"ÑUBLE","5","","","",5
"H","75 A 79","ARGENTINA",2022,11,"BIOBÍO","12","","","",12
"H","75 A 79","ARGENTINA",2022,12,"LA ARAUCANÍA","19","2","","2",21
"H","75 A 79","ARGENTINA",2022,13,"LOS RÍOS","4","1","","1",5
"H","75 A 79","ARGENTINA",2022,14,"LOS LAGOS","23","","","",23
"H","75 A 79","ARGENTINA",2022,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","3","","","",3
"H","75 A 79","ARGENTINA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","13","","","",13
"H","75 A 79","ARGENTINA",2022,17,"REGIÓN IGNORADA","","","1","1",1
"H","75 A 79","BOLIVIA",2018,1,"ARICA Y PARINACOTA","110","1","","1",111
"H","75 A 79","BOLIVIA",2018,2,"TARAPACÁ","24","2","","2",26
"H","75 A 79","BOLIVIA",2018,3,"ANTOFAGASTA","27","3","","3",30
"H","75 A 79","BOLIVIA",2018,4,"ATACAMA","1","","","",1
"H","75 A 79","BOLIVIA",2018,5,"COQUIMBO","3","","","",3
"H","75 A 79","BOLIVIA",2018,6,"VALPARAÍSO","9","","","",9
"H","75 A 79","BOLIVIA",2018,7,"METROPOLITANA DE SANTIAGO","53","","","",53
"H","75 A 79","BOLIVIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","","","",3
"H","75 A 79","BOLIVIA",2018,9,"MAULE","1","","","",1
"H","75 A 79","BOLIVIA",2018,10,"ÑUBLE","1","","","",1
"H","75 A 79","BOLIVIA",2018,12,"LA ARAUCANÍA","","1","","1",1
"H","75 A 79","BOLIVIA",2018,14,"LOS LAGOS","4","","","",4
"H","75 A 79","BOLIVIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","BOLIVIA",2019,1,"ARICA Y PARINACOTA","119","1","","1",120
"H","75 A 79","BOLIVIA",2019,2,"TARAPACÁ","30","2","","2",32
"H","75 A 79","BOLIVIA",2019,3,"ANTOFAGASTA","30","5","","5",35
"H","75 A 79","BOLIVIA",2019,4,"ATACAMA","3","","","",3
"H","75 A 79","BOLIVIA",2019,5,"COQUIMBO","3","","","",3
"H","75 A 79","BOLIVIA",2019,6,"VALPARAÍSO","9","1","","1",10
"H","75 A 79","BOLIVIA",2019,7,"METROPOLITANA DE SANTIAGO","59","1","1","2",61
"H","75 A 79","BOLIVIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","","","",4
"H","75 A 79","BOLIVIA",2019,9,"MAULE","3","1","","1",4
"H","75 A 79","BOLIVIA",2019,10,"ÑUBLE","1","","","",1
"H","75 A 79","BOLIVIA",2019,12,"LA ARAUCANÍA","","1","","1",1
"H","75 A 79","BOLIVIA",2019,14,"LOS LAGOS","4","","","",4
"H","75 A 79","BOLIVIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","BOLIVIA",2020,1,"ARICA Y PARINACOTA","134","1","","1",135
"H","75 A 79","BOLIVIA",2020,2,"TARAPACÁ","33","4","","4",37
"H","75 A 79","BOLIVIA",2020,3,"ANTOFAGASTA","35","7","","7",42
"H","75 A 79","BOLIVIA",2020,4,"ATACAMA","3","","","",3
"H","75 A 79","BOLIVIA",2020,5,"COQUIMBO","2","","","",2
"H","75 A 79","BOLIVIA",2020,6,"VALPARAÍSO","9","","","",9
"H","75 A 79","BOLIVIA",2020,7,"METROPOLITANA DE SANTIAGO","61","3","3","6",67
"H","75 A 79","BOLIVIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","","","",3
"H","75 A 79","BOLIVIA",2020,9,"MAULE","3","","","",3
"H","75 A 79","BOLIVIA",2020,10,"ÑUBLE","1","","","",1
"H","75 A 79","BOLIVIA",2020,11,"BIOBÍO","1","","","",1
"H","75 A 79","BOLIVIA",2020,12,"LA ARAUCANÍA","","1","","1",1
"H","75 A 79","BOLIVIA",2020,14,"LOS LAGOS","4","","","",4
"H","75 A 79","BOLIVIA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","BOLIVIA",2020,17,"REGIÓN IGNORADA","","1","","1",1
"H","75 A 79","BOLIVIA",2021,1,"ARICA Y PARINACOTA","150","2","","2",152
"H","75 A 79","BOLIVIA",2021,2,"TARAPACÁ","40","8","","8",48
"H","75 A 79","BOLIVIA",2021,3,"ANTOFAGASTA","46","7","1","8",54
"H","75 A 79","BOLIVIA",2021,4,"ATACAMA","3","1","","1",4
"H","75 A 79","BOLIVIA",2021,5,"COQUIMBO","3","","","",3
"H","75 A 79","BOLIVIA",2021,6,"VALPARAÍSO","9","","","",9
"H","75 A 79","BOLIVIA",2021,7,"METROPOLITANA DE SANTIAGO","74","2","4","6",80
"H","75 A 79","BOLIVIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","","","",2
"H","75 A 79","BOLIVIA",2021,9,"MAULE","3","","","",3
"H","75 A 79","BOLIVIA",2021,10,"ÑUBLE","1","","","",1
"H","75 A 79","BOLIVIA",2021,11,"BIOBÍO","2","","","",2
"H","75 A 79","BOLIVIA",2021,12,"LA ARAUCANÍA","1","1","","1",2
"H","75 A 79","BOLIVIA",2021,14,"LOS LAGOS","4","","","",4
"H","75 A 79","BOLIVIA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","BOLIVIA",2021,17,"REGIÓN IGNORADA","","3","","3",3
"H","75 A 79","BOLIVIA",2022,1,"ARICA Y PARINACOTA","146","5","","5",151
"H","75 A 79","BOLIVIA",2022,2,"TARAPACÁ","38","8","","8",46
"H","75 A 79","BOLIVIA",2022,3,"ANTOFAGASTA","57","6","","6",63
"H","75 A 79","BOLIVIA",2022,4,"ATACAMA","5","1","","1",6
"H","75 A 79","BOLIVIA",2022,5,"COQUIMBO","3","","","",3
"H","75 A 79","BOLIVIA",2022,6,"VALPARAÍSO","9","","","",9
"H","75 A 79","BOLIVIA",2022,7,"METROPOLITANA DE SANTIAGO","74","4","2","6",80
"H","75 A 79","BOLIVIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","","","",2
"H","75 A 79","BOLIVIA",2022,9,"MAULE","3","","","",3
"H","75 A 79","BOLIVIA",2022,10,"ÑUBLE","2","","","",2
"H","75 A 79","BOLIVIA",2022,11,"BIOBÍO","3","","","",3
"H","75 A 79","BOLIVIA",2022,12,"LA ARAUCANÍA","1","1","","1",2
"H","75 A 79","BOLIVIA",2022,13,"LOS RÍOS","","1","","1",1
"H","75 A 79","BOLIVIA",2022,14,"LOS LAGOS","4","","","",4
"H","75 A 79","BOLIVIA",2022,17,"REGIÓN IGNORADA","","","3","3",3
"H","75 A 79","BRASIL",2018,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","BRASIL",2018,5,"COQUIMBO","1","","","",1
"H","75 A 79","BRASIL",2018,6,"VALPARAÍSO","2","","","",2
"H","75 A 79","BRASIL",2018,7,"METROPOLITANA DE SANTIAGO","6","","","",6
"H","75 A 79","BRASIL",2018,11,"BIOBÍO","1","","","",1
"H","75 A 79","BRASIL",2018,12,"LA ARAUCANÍA","3","","","",3
"H","75 A 79","BRASIL",2019,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","BRASIL",2019,5,"COQUIMBO","1","","","",1
"H","75 A 79","BRASIL",2019,6,"VALPARAÍSO","1","","","",1
"H","75 A 79","BRASIL",2019,7,"METROPOLITANA DE SANTIAGO","7","1","","1",8
"H","75 A 79","BRASIL",2019,9,"MAULE","1","","","",1
"H","75 A 79","BRASIL",2019,11,"BIOBÍO","1","","","",1
"H","75 A 79","BRASIL",2019,12,"LA ARAUCANÍA","3","","","",3
"H","75 A 79","BRASIL",2019,14,"LOS LAGOS","1","","","",1
"H","75 A 79","BRASIL",2020,3,"ANTOFAGASTA","2","","","",2
"H","75 A 79","BRASIL",2020,5,"COQUIMBO","2","","","",2
"H","75 A 79","BRASIL",2020,6,"VALPARAÍSO","1","","","",1
"H","75 A 79","BRASIL",2020,7,"METROPOLITANA DE SANTIAGO","9","1","1","2",11
"H","75 A 79","BRASIL",2020,9,"MAULE","1","","","",1
"H","75 A 79","BRASIL",2020,11,"BIOBÍO","1","","","",1
"H","75 A 79","BRASIL",2020,12,"LA ARAUCANÍA","3","","","",3
"H","75 A 79","BRASIL",2020,14,"LOS LAGOS","1","","","",1
"H","75 A 79","BRASIL",2021,3,"ANTOFAGASTA","3","","","",3
"H","75 A 79","BRASIL",2021,5,"COQUIMBO","2","","","",2
"H","75 A 79","BRASIL",2021,6,"VALPARAÍSO","2","","","",2
"H","75 A 79","BRASIL",2021,7,"METROPOLITANA DE SANTIAGO","7","2","1","3",10
"H","75 A 79","BRASIL",2021,9,"MAULE","1","","","",1
"H","75 A 79","BRASIL",2021,11,"BIOBÍO","1","1","","1",2
"H","75 A 79","BRASIL",2021,12,"LA ARAUCANÍA","3","","","",3
"H","75 A 79","BRASIL",2021,14,"LOS LAGOS","1","","","",1
"H","75 A 79","BRASIL",2022,3,"ANTOFAGASTA","2","","","",2
"H","75 A 79","BRASIL",2022,5,"COQUIMBO","2","","","",2
"H","75 A 79","BRASIL",2022,6,"VALPARAÍSO","3","","","",3
"H","75 A 79","BRASIL",2022,7,"METROPOLITANA DE SANTIAGO","10","2","","2",12
"H","75 A 79","BRASIL",2022,9,"MAULE","2","","","",2
"H","75 A 79","BRASIL",2022,11,"BIOBÍO","2","","","",2
"H","75 A 79","BRASIL",2022,12,"LA ARAUCANÍA","2","","","",2
"H","75 A 79","BRASIL",2022,14,"LOS LAGOS","1","","","",1
"H","75 A 79","CHINA",2018,2,"TARAPACÁ","","1","","1",1
"H","75 A 79","CHINA",2018,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","CHINA",2018,4,"ATACAMA","1","","","",1
"H","75 A 79","CHINA",2018,7,"METROPOLITANA DE SANTIAGO","19","","","",19
"H","75 A 79","CHINA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1
"H","75 A 79","CHINA",2018,10,"ÑUBLE","3","","","",3
"H","75 A 79","CHINA",2018,14,"LOS LAGOS","1","","","",1
"H","75 A 79","CHINA",2019,1,"ARICA Y PARINACOTA","1","","","",1
"H","75 A 79","CHINA",2019,2,"TARAPACÁ","1","1","","1",2
"H","75 A 79","CHINA",2019,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","CHINA",2019,4,"ATACAMA","1","","","",1
"H","75 A 79","CHINA",2019,7,"METROPOLITANA DE SANTIAGO","24","","","",24
"H","75 A 79","CHINA",2019,10,"ÑUBLE","2","","","",2
"H","75 A 79","CHINA",2019,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CHINA",2019,14,"LOS LAGOS","1","","","",1
"H","75 A 79","CHINA",2020,1,"ARICA Y PARINACOTA","1","","","",1
"H","75 A 79","CHINA",2020,2,"TARAPACÁ","1","1","","1",2
"H","75 A 79","CHINA",2020,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","CHINA",2020,7,"METROPOLITANA DE SANTIAGO","26","1","3","4",30
"H","75 A 79","CHINA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","1","","1",1
"H","75 A 79","CHINA",2020,10,"ÑUBLE","2","","","",2
"H","75 A 79","CHINA",2020,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CHINA",2020,14,"LOS LAGOS","1","","","",1
"H","75 A 79","CHINA",2021,1,"ARICA Y PARINACOTA","1","","","",1
"H","75 A 79","CHINA",2021,2,"TARAPACÁ","1","1","","1",2
"H","75 A 79","CHINA",2021,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","CHINA",2021,5,"COQUIMBO","2","","","",2
"H","75 A 79","CHINA",2021,7,"METROPOLITANA DE SANTIAGO","30","1","2","3",33
"H","75 A 79","CHINA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","1","","1",1
"H","75 A 79","CHINA",2021,10,"ÑUBLE","1","","","",1
"H","75 A 79","CHINA",2021,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CHINA",2021,14,"LOS LAGOS","1","","","",1
"H","75 A 79","CHINA",2022,1,"ARICA Y PARINACOTA","1","","","",1
"H","75 A 79","CHINA",2022,2,"TARAPACÁ","1","1","","1",2
"H","75 A 79","CHINA",2022,3,"ANTOFAGASTA","1","","","",1
"H","75 A 79","CHINA",2022,5,"COQUIMBO","2","","","",2
"H","75 A 79","CHINA",2022,7,"METROPOLITANA DE SANTIAGO","30","4","2","6",36
"H","75 A 79","CHINA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","","1","","1",1
"H","75 A 79","CHINA",2022,9,"MAULE","1","","","",1
"H","75 A 79","CHINA",2022,10,"ÑUBLE","1","","","",1
"H","75 A 79","CHINA",2022,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","COLOMBIA",2018,1,"ARICA Y PARINACOTA","","1","","1",1
"H","75 A 79","COLOMBIA",2018,2,"TARAPACÁ","2","","","",2
"H","75 A 79","COLOMBIA",2018,3,"ANTOFAGASTA","4","1","","1",5
"H","75 A 79","COLOMBIA",2018,5,"COQUIMBO","3","","","",3
"H","75 A 79","COLOMBIA",2018,6,"VALPARAÍSO","4","","","",4
"H","75 A 79","COLOMBIA",2018,7,"METROPOLITANA DE SANTIAGO","41","6","3","9",50
"H","75 A 79","COLOMBIA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","","","",2
"H","75 A 79","COLOMBIA",2018,9,"MAULE","1","","","",1
"H","75 A 79","COLOMBIA",2018,11,"BIOBÍO","3","","","",3
"H","75 A 79","COLOMBIA",2018,14,"LOS LAGOS","1","","","",1
"H","75 A 79","COLOMBIA",2018,15,"AYSÉN DEL GENERAL CARLOS IBÁÑEZ DEL CAMPO","1","","","",1
"H","75 A 79","COLOMBIA",2018,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","COLOMBIA",2018,17,"REGIÓN IGNORADA","","8","","8",8
"H","75 A 79","COLOMBIA",2019,1,"ARICA Y PARINACOTA","2","1","","1",3
"H","75 A 79","COLOMBIA",2019,2,"TARAPACÁ","2","","","",2
"H","75 A 79","COLOMBIA",2019,3,"ANTOFAGASTA","5","1","","1",6
"H","75 A 79","COLOMBIA",2019,5,"COQUIMBO","4","","","",4
"H","75 A 79","COLOMBIA",2019,6,"VALPARAÍSO","2","1","","1",3
"H","75 A 79","COLOMBIA",2019,7,"METROPOLITANA DE SANTIAGO","47","11","6","17",64
"H","75 A 79","COLOMBIA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","","","",2
"H","75 A 79","COLOMBIA",2019,9,"MAULE","1","","","",1
"H","75 A 79","COLOMBIA",2019,11,"BIOBÍO","4","2","","2",6
"H","75 A 79","COLOMBIA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","COLOMBIA",2019,17,"REGIÓN IGNORADA","","","1","1",1
"H","75 A 79","COLOMBIA",2020,1,"ARICA Y PARINACOTA","2","1","","1",3
"H","75 A 79","COLOMBIA",2020,2,"TARAPACÁ","1","","","",1
"H","75 A 79","COLOMBIA",2020,3,"ANTOFAGASTA","4","3","","3",7
"H","75 A 79","COLOMBIA",2020,5,"COQUIMBO","4","1","","1",5
"H","75 A 79","COLOMBIA",2020,6,"VALPARAÍSO","1","1","","1",2
"H","75 A 79","COLOMBIA",2020,7,"METROPOLITANA DE SANTIAGO","51","14","6","20",71
"H","75 A 79","COLOMBIA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","2","1","","1",3
"H","75 A 79","COLOMBIA",2020,9,"MAULE","1","","","",1
"H","75 A 79","COLOMBIA",2020,10,"ÑUBLE","1","","","",1
"H","75 A 79","COLOMBIA",2020,11,"BIOBÍO","4","2","","2",6
"H","75 A 79","COLOMBIA",2020,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","COLOMBIA",2020,14,"LOS LAGOS","2","","1","1",3
"H","75 A 79","COLOMBIA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","COLOMBIA",2020,17,"REGIÓN IGNORADA","","7","4","11",11
"H","75 A 79","COLOMBIA",2021,1,"ARICA Y PARINACOTA","2","1","","1",3
"H","75 A 79","COLOMBIA",2021,2,"TARAPACÁ","1","","","",1
"H","75 A 79","COLOMBIA",2021,3,"ANTOFAGASTA","6","5","","5",11
"H","75 A 79","COLOMBIA",2021,5,"COQUIMBO","4","1","","1",5
"H","75 A 79","COLOMBIA",2021,6,"VALPARAÍSO","4","2","","2",6
"H","75 A 79","COLOMBIA",2021,7,"METROPOLITANA DE SANTIAGO","54","29","5","34",88
"H","75 A 79","COLOMBIA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","2","","2",5
"H","75 A 79","COLOMBIA",2021,9,"MAULE","1","1","","1",2
"H","75 A 79","COLOMBIA",2021,10,"ÑUBLE","1","","","",1
"H","75 A 79","COLOMBIA",2021,11,"BIOBÍO","5","2","1","3",8
"H","75 A 79","COLOMBIA",2021,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","COLOMBIA",2021,13,"LOS RÍOS","1","1","","1",2
"H","75 A 79","COLOMBIA",2021,14,"LOS LAGOS","2","2","2","4",6
"H","75 A 79","COLOMBIA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","COLOMBIA",2021,17,"REGIÓN IGNORADA","","11","4","15",15
"H","75 A 79","COLOMBIA",2022,1,"ARICA Y PARINACOTA","2","1","","1",3
"H","75 A 79","COLOMBIA",2022,2,"TARAPACÁ","1","","","",1
"H","75 A 79","COLOMBIA",2022,3,"ANTOFAGASTA","10","7","","7",17
"H","75 A 79","COLOMBIA",2022,5,"COQUIMBO","5","2","","2",7
"H","75 A 79","COLOMBIA",2022,6,"VALPARAÍSO","4","3","","3",7
"H","75 A 79","COLOMBIA",2022,7,"METROPOLITANA DE SANTIAGO","56","29","7","36",92
"H","75 A 79","COLOMBIA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","3","","3",7
"H","75 A 79","COLOMBIA",2022,9,"MAULE","3","1","","1",4
"H","75 A 79","COLOMBIA",2022,10,"ÑUBLE","1","","","",1
"H","75 A 79","COLOMBIA",2022,11,"BIOBÍO","3","2","1","3",6
"H","75 A 79","COLOMBIA",2022,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","COLOMBIA",2022,13,"LOS RÍOS","2","","","",2
"H","75 A 79","COLOMBIA",2022,14,"LOS LAGOS","2","4","1","5",7
"H","75 A 79","COLOMBIA",2022,17,"REGIÓN IGNORADA","","","6","6",6
"H","75 A 79","CUBA",2018,1,"ARICA Y PARINACOTA","2","1","","1",3
"H","75 A 79","CUBA",2018,5,"COQUIMBO","","1","","1",1
"H","75 A 79","CUBA",2018,6,"VALPARAÍSO","2","","","",2
"H","75 A 79","CUBA",2018,7,"METROPOLITANA DE SANTIAGO","28","","","",28
"H","75 A 79","CUBA",2018,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1
"H","75 A 79","CUBA",2018,9,"MAULE","","1","","1",1
"H","75 A 79","CUBA",2018,10,"ÑUBLE","1","","","",1
"H","75 A 79","CUBA",2018,13,"LOS RÍOS","1","","","",1
"H","75 A 79","CUBA",2019,1,"ARICA Y PARINACOTA","2","","","",2
"H","75 A 79","CUBA",2019,6,"VALPARAÍSO","1","","","",1
"H","75 A 79","CUBA",2019,7,"METROPOLITANA DE SANTIAGO","32","1","","1",33
"H","75 A 79","CUBA",2019,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","1","","","",1
"H","75 A 79","CUBA",2019,9,"MAULE","","1","","1",1
"H","75 A 79","CUBA",2019,10,"ÑUBLE","1","","","",1
"H","75 A 79","CUBA",2019,11,"BIOBÍO","1","","","",1
"H","75 A 79","CUBA",2019,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CUBA",2019,13,"LOS RÍOS","1","","","",1
"H","75 A 79","CUBA",2019,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","CUBA",2020,1,"ARICA Y PARINACOTA","1","","","",1
"H","75 A 79","CUBA",2020,6,"VALPARAÍSO","1","","","",1
"H","75 A 79","CUBA",2020,7,"METROPOLITANA DE SANTIAGO","39","5","1","6",45
"H","75 A 79","CUBA",2020,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","","","",3
"H","75 A 79","CUBA",2020,9,"MAULE","","1","","1",1
"H","75 A 79","CUBA",2020,10,"ÑUBLE","1","","","",1
"H","75 A 79","CUBA",2020,11,"BIOBÍO","2","","","",2
"H","75 A 79","CUBA",2020,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CUBA",2020,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","CUBA",2021,6,"VALPARAÍSO","2","1","","1",3
"H","75 A 79","CUBA",2021,7,"METROPOLITANA DE SANTIAGO","37","8","2","10",47
"H","75 A 79","CUBA",2021,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","4","","","",4
"H","75 A 79","CUBA",2021,9,"MAULE","1","","","",1
"H","75 A 79","CUBA",2021,10,"ÑUBLE","2","","","",2
"H","75 A 79","CUBA",2021,11,"BIOBÍO","3","","","",3
"H","75 A 79","CUBA",2021,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CUBA",2021,13,"LOS RÍOS","","1","","1",1
"H","75 A 79","CUBA",2021,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","CUBA",2022,1,"ARICA Y PARINACOTA","","1","","1",1
"H","75 A 79","CUBA",2022,5,"COQUIMBO","1","","","",1
"H","75 A 79","CUBA",2022,6,"VALPARAÍSO","2","1","","1",3
"H","75 A 79","CUBA",2022,7,"METROPOLITANA DE SANTIAGO","40","10","2","12",52
"H","75 A 79","CUBA",2022,8,"LIBERTADOR GENERAL BERNARDO O'HIGGINS","3","1","","1",4
"H","75 A 79","CUBA",2022,9,"MAULE","2","","","",2
"H","75 A 79","CUBA",2022,10,"ÑUBLE","1","","","",1
"H","75 A 79","CUBA",2022,11,"BIOBÍO","3","","","",3
"H","75 A 79","CUBA",2022,12,"LA ARAUCANÍA","1","","","",1
"H","75 A 79","CUBA",2022,16,"MAGALLANES Y DE LA ANTÁRTICA CHILENA","1","","","",1
"H","75 A 79","CUBA",2022,17,"REGIÓN IGNORADA","","2","","2",2
"H","75 A 79","ECUADOR",2018,1,"ARICA Y PARINACOTA","","1","","1",1
"H","75 A 79","ECUADOR",2018,4,"ATACAMA","1","","","",1
"H","75 A 79","ECUADOR",2018,6,"VALPARAÍSO","2","","","",2
"H","75 A 79","ECUADOR",2018,7,"METROPOLITANA DE SANTIAGO","24","3","1","4",28
