"";"comuna";"pais";"año";"n";"residencia";"estado"
"390";"Collipulli";"Ecuador";2023;1;"Temporal";"Otorgadas"
"391";"Coltauco";"Bolivia";2023;6;"Temporal";"Otorgadas"
"392";"Coltauco";"Haití";2023;2;"Temporal";"Otorgadas"
"393";"Combarbalá";"Argentina";2023;1;"Temporal";"Otorgadas"
"394";"Combarbalá";"Colombia";2023;2;"Temporal";"Otorgadas"
"395";"Combarbalá";"Haití";2023;1;"Temporal";"Otorgadas"
"396";"Combarbalá";"Venezuela";2023;4;"Temporal";"Otorgadas"
"397";"Concepción";"Alemania";2023;1;"Temporal";"Otorgadas"
"398";"Concepción";"Argentina";2023;21;"Temporal";"Otorgadas"
"399";"Concepción";"Bolivia";2023;3;"Temporal";"Otorgadas"
"400";"Concepción";"Brasil";2023;9;"Temporal";"Otorgadas"
"401";"Concepción";"Camerún";2023;1;"Temporal";"Otorgadas"
"402";"Concepción";"China";2023;4;"Temporal";"Otorgadas"
"403";"Concepción";"Colombia";2023;173;"Temporal";"Otorgadas"
"404";"Concepción";"Costa Rica";2023;3;"Temporal";"Otorgadas"
"405";"Concepción";"Cuba";2023;15;"Temporal";"Otorgadas"
"406";"Concepción";"Ecuador";2023;32;"Temporal";"Otorgadas"
"407";"Concepción";"El Salvador";2023;3;"Temporal";"Otorgadas"
"408";"Concepción";"España";2023;3;"Temporal";"Otorgadas"
"409";"Concepción";"Estados Unidos";2023;10;"Temporal";"Otorgadas"
"410";"Concepción";"Francia";2023;2;"Temporal";"Otorgadas"
"411";"Concepción";"Guatemala";2023;2;"Temporal";"Otorgadas"
"412";"Concepción";"Haití";2023;15;"Temporal";"Otorgadas"
"413";"Concepción";"Italia";2023;1;"Temporal";"Otorgadas"
"414";"Concepción";"Japón";2023;1;"Temporal";"Otorgadas"
"415";"Concepción";"México";2023;7;"Temporal";"Otorgadas"
"416";"Concepción";"Nicaragua";2023;1;"Temporal";"Otorgadas"
"417";"Concepción";"Otro país";2023;2;"Temporal";"Otorgadas"
"418";"Concepción";"Pakistán";2023;4;"Temporal";"Otorgadas"
"419";"Concepción";"Paraguay";2023;2;"Temporal";"Otorgadas"
"420";"Concepción";"Perú";2023;48;"Temporal";"Otorgadas"
"421";"Concepción";"República Dominicana";2023;2;"Temporal";"Otorgadas"
"422";"Concepción";"Senegal";2023;1;"Temporal";"Otorgadas"
"423";"Concepción";"Siria";2023;1;"Temporal";"Otorgadas"
"424";"Concepción";"Turquía";2023;1;"Temporal";"Otorgadas"
"425";"Concepción";"Uruguay";2023;1;"Temporal";"Otorgadas"
"426";"Concepción";"Venezuela";2023;353;"Temporal";"Otorgadas"
"427";"Conchalí";"Argentina";2023;3;"Temporal";"Otorgadas"
"428";"Conchalí";"Bolivia";2023;40;"Temporal";"Otorgadas"
"429";"Conchalí";"Brasil";2023;2;"Temporal";"Otorgadas"
"430";"Conchalí";"Colombia";2023;104;"Temporal";"Otorgadas"
"431";"Conchalí";"Costa Rica";2023;1;"Temporal";"Otorgadas"
"432";"Conchalí";"Ecuador";2023;23;"Temporal";"Otorgadas"
"433";"Conchalí";"Haití";2023;24;"Temporal";"Otorgadas"
"434";"Conchalí";"Italia";2023;1;"Temporal";"Otorgadas"
"435";"Conchalí";"México";2023;1;"Temporal";"Otorgadas"
"436";"Conchalí";"Nicaragua";2023;1;"Temporal";"Otorgadas"
"437";"Conchalí";"Paraguay";2023;2;"Temporal";"Otorgadas"
"438";"Conchalí";"Perú";2023;278;"Temporal";"Otorgadas"
"439";"Conchalí";"República Dominicana";2023;23;"Temporal";"Otorgadas"
"440";"Conchalí";"Rusia";2023;1;"Temporal";"Otorgadas"
"441";"Conchalí";"Venezuela";2023;144;"Temporal";"Otorgadas"
"442";"Concón";"Argentina";2023;13;"Temporal";"Otorgadas"
"443";"Concón";"Australia";2023;1;"Temporal";"Otorgadas"
"444";"Concón";"Brasil";2023;1;"Temporal";"Otorgadas"
"445";"Concón";"China";2023;3;"Temporal";"Otorgadas"
"446";"Concón";"Colombia";2023;27;"Temporal";"Otorgadas"
"447";"Concón";"Ecuador";2023;8;"Temporal";"Otorgadas"
"448";"Concón";"El Salvador";2023;1;"Temporal";"Otorgadas"
"449";"Concón";"Eslovaquia";2023;1;"Temporal";"Otorgadas"
"450";"Concón";"España";2023;1;"Temporal";"Otorgadas"
"451";"Concón";"Haití";2023;8;"Temporal";"Otorgadas"
"452";"Concón";"Honduras";2023;1;"Temporal";"Otorgadas"
"453";"Concón";"México";2023;2;"Temporal";"Otorgadas"
"454";"Concón";"Otro país";2023;1;"Temporal";"Otorgadas"
"455";"Concón";"Perú";2023;12;"Temporal";"Otorgadas"
"456";"Concón";"Rusia";2023;2;"Temporal";"Otorgadas"
"457";"Concón";"Suecia";2023;1;"Temporal";"Otorgadas"
"458";"Concón";"Uruguay";2023;1;"Temporal";"Otorgadas"
"459";"Concón";"Venezuela";2023;77;"Temporal";"Otorgadas"
"460";"Constitución";"Bolivia";2023;1;"Temporal";"Otorgadas"
"461";"Constitución";"China";2023;2;"Temporal";"Otorgadas"
"462";"Constitución";"Colombia";2023;14;"Temporal";"Otorgadas"
"463";"Constitución";"Ecuador";2023;2;"Temporal";"Otorgadas"
"464";"Constitución";"Haití";2023;2;"Temporal";"Otorgadas"
"465";"Constitución";"Perú";2023;3;"Temporal";"Otorgadas"
"466";"Constitución";"Portugal";2023;1;"Temporal";"Otorgadas"
"467";"Constitución";"Venezuela";2023;21;"Temporal";"Otorgadas"
"468";"Contulmo";"Colombia";2023;1;"Temporal";"Otorgadas"
"469";"Contulmo";"Perú";2023;3;"Temporal";"Otorgadas"
"470";"Copiapó";"Argentina";2023;20;"Temporal";"Otorgadas"
"471";"Copiapó";"Bolivia";2023;377;"Temporal";"Otorgadas"
"472";"Copiapó";"China";2023;2;"Temporal";"Otorgadas"
"473";"Copiapó";"Colombia";2023;227;"Temporal";"Otorgadas"
"474";"Copiapó";"Cuba";2023;1;"Temporal";"Otorgadas"
"475";"Copiapó";"Ecuador";2023;30;"Temporal";"Otorgadas"
"476";"Copiapó";"India";2023;1;"Temporal";"Otorgadas"
"477";"Copiapó";"Italia";2023;2;"Temporal";"Otorgadas"
"478";"Copiapó";"Japón";2023;2;"Temporal";"Otorgadas"
"479";"Copiapó";"Líbano";2023;1;"Temporal";"Otorgadas"
"480";"Copiapó";"México";2023;2;"Temporal";"Otorgadas"
"481";"Copiapó";"Otro país";2023;2;"Temporal";"Otorgadas"
"482";"Copiapó";"Pakistán";2023;1;"Temporal";"Otorgadas"
"483";"Copiapó";"Paraguay";2023;9;"Temporal";"Otorgadas"
"484";"Copiapó";"Perú";2023;91;"Temporal";"Otorgadas"
"485";"Copiapó";"Portugal";2023;1;"Temporal";"Otorgadas"
"486";"Copiapó";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"487";"Copiapó";"Ucrania";2023;1;"Temporal";"Otorgadas"
"488";"Copiapó";"Uruguay";2023;2;"Temporal";"Otorgadas"
"489";"Copiapó";"Venezuela";2023;98;"Temporal";"Otorgadas"
"490";"Coquimbo";"Argentina";2023;24;"Temporal";"Otorgadas"
"491";"Coquimbo";"Bolivia";2023;41;"Temporal";"Otorgadas"
"492";"Coquimbo";"Brasil";2023;2;"Temporal";"Otorgadas"
"493";"Coquimbo";"China";2023;18;"Temporal";"Otorgadas"
"494";"Coquimbo";"Colombia";2023;218;"Temporal";"Otorgadas"
"495";"Coquimbo";"Costa Rica";2023;2;"Temporal";"Otorgadas"
"496";"Coquimbo";"Cuba";2023;2;"Temporal";"Otorgadas"
"497";"Coquimbo";"Ecuador";2023;41;"Temporal";"Otorgadas"
"498";"Coquimbo";"España";2023;4;"Temporal";"Otorgadas"
"499";"Coquimbo";"Estados Unidos";2023;1;"Temporal";"Otorgadas"
"500";"Coquimbo";"Guatemala";2023;1;"Temporal";"Otorgadas"
"501";"Coquimbo";"Haití";2023;20;"Temporal";"Otorgadas"
"502";"Coquimbo";"Honduras";2023;1;"Temporal";"Otorgadas"
"503";"Coquimbo";"México";2023;3;"Temporal";"Otorgadas"
"504";"Coquimbo";"Nicaragua";2023;1;"Temporal";"Otorgadas"
"505";"Coquimbo";"Otro país";2023;1;"Temporal";"Otorgadas"
"506";"Coquimbo";"Panamá";2023;1;"Temporal";"Otorgadas"
"507";"Coquimbo";"Paraguay";2023;4;"Temporal";"Otorgadas"
"508";"Coquimbo";"Perú";2023;49;"Temporal";"Otorgadas"
"509";"Coquimbo";"Polonia";2023;1;"Temporal";"Otorgadas"
"510";"Coquimbo";"Portugal";2023;2;"Temporal";"Otorgadas"
"511";"Coquimbo";"República Dominicana";2023;10;"Temporal";"Otorgadas"
"512";"Coquimbo";"Uruguay";2023;1;"Temporal";"Otorgadas"
"513";"Coquimbo";"Venezuela";2023;198;"Temporal";"Otorgadas"
"514";"Coronel";"Argentina";2023;3;"Temporal";"Otorgadas"
"515";"Coronel";"Brasil";2023;1;"Temporal";"Otorgadas"
"516";"Coronel";"Colombia";2023;22;"Temporal";"Otorgadas"
"517";"Coronel";"Ecuador";2023;7;"Temporal";"Otorgadas"
"518";"Coronel";"Egipto";2023;1;"Temporal";"Otorgadas"
"519";"Coronel";"Haití";2023;9;"Temporal";"Otorgadas"
"520";"Coronel";"México";2023;1;"Temporal";"Otorgadas"
"521";"Coronel";"Perú";2023;4;"Temporal";"Otorgadas"
"522";"Coronel";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"523";"Coronel";"Siria";2023;1;"Temporal";"Otorgadas"
"524";"Coronel";"Uruguay";2023;2;"Temporal";"Otorgadas"
"525";"Coronel";"Venezuela";2023;31;"Temporal";"Otorgadas"
"526";"Corral";"Venezuela";2023;2;"Temporal";"Otorgadas"
"527";"Coyhaique";"Argentina";2023;6;"Temporal";"Otorgadas"
"528";"Coyhaique";"Bolivia";2023;2;"Temporal";"Otorgadas"
"529";"Coyhaique";"Canadá";2023;1;"Temporal";"Otorgadas"
"530";"Coyhaique";"Colombia";2023;68;"Temporal";"Otorgadas"
"531";"Coyhaique";"Costa Rica";2023;1;"Temporal";"Otorgadas"
"532";"Coyhaique";"Ecuador";2023;7;"Temporal";"Otorgadas"
"533";"Coyhaique";"Egipto";2023;1;"Temporal";"Otorgadas"
"534";"Coyhaique";"España";2023;1;"Temporal";"Otorgadas"
"535";"Coyhaique";"Haití";2023;1;"Temporal";"Otorgadas"
"536";"Coyhaique";"Paraguay";2023;1;"Temporal";"Otorgadas"
"537";"Coyhaique";"Perú";2023;7;"Temporal";"Otorgadas"
"538";"Coyhaique";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"539";"Coyhaique";"Suiza";2023;1;"Temporal";"Otorgadas"
"540";"Coyhaique";"Venezuela";2023;31;"Temporal";"Otorgadas"
"541";"Cunco";"Colombia";2023;1;"Temporal";"Otorgadas"
"542";"Cunco";"Inglaterra";2023;1;"Temporal";"Otorgadas"
"543";"Cunco";"Venezuela";2023;1;"Temporal";"Otorgadas"
"544";"Curacautín";"Argentina";2023;3;"Temporal";"Otorgadas"
"545";"Curacautín";"Colombia";2023;3;"Temporal";"Otorgadas"
"546";"Curacautín";"Japón";2023;1;"Temporal";"Otorgadas"
"547";"Curacautín";"Otro país";2023;1;"Temporal";"Otorgadas"
"548";"Curacautín";"Perú";2023;1;"Temporal";"Otorgadas"
"549";"Curacaví";"Argentina";2023;3;"Temporal";"Otorgadas"
"550";"Curacaví";"Bolivia";2023;1;"Temporal";"Otorgadas"
"551";"Curacaví";"Colombia";2023;4;"Temporal";"Otorgadas"
"552";"Curacaví";"Cuba";2023;2;"Temporal";"Otorgadas"
"553";"Curacaví";"Ecuador";2023;5;"Temporal";"Otorgadas"
"554";"Curacaví";"España";2023;1;"Temporal";"Otorgadas"
"555";"Curacaví";"Estados Unidos";2023;1;"Temporal";"Otorgadas"
"556";"Curacaví";"Haití";2023;7;"Temporal";"Otorgadas"
"557";"Curacaví";"México";2023;1;"Temporal";"Otorgadas"
"558";"Curacaví";"Perú";2023;4;"Temporal";"Otorgadas"
"559";"Curacaví";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"560";"Curacaví";"Venezuela";2023;13;"Temporal";"Otorgadas"
"561";"Curaco de Vélez";"Colombia";2023;1;"Temporal";"Otorgadas"
"562";"Curaco de Vélez";"Haití";2023;1;"Temporal";"Otorgadas"
"563";"Curaco de Vélez";"Nigeria";2023;1;"Temporal";"Otorgadas"
"564";"Curanilahue";"Bolivia";2023;1;"Temporal";"Otorgadas"
"565";"Curanilahue";"Colombia";2023;2;"Temporal";"Otorgadas"
"566";"Curanilahue";"Ecuador";2023;3;"Temporal";"Otorgadas"
"567";"Curanilahue";"Haití";2023;1;"Temporal";"Otorgadas"
"568";"Curanilahue";"México";2023;1;"Temporal";"Otorgadas"
"569";"Curanilahue";"Perú";2023;2;"Temporal";"Otorgadas"
"570";"Curarrehue";"Bolivia";2023;1;"Temporal";"Otorgadas"
"571";"Curarrehue";"Brasil";2023;1;"Temporal";"Otorgadas"
"572";"Curarrehue";"Colombia";2023;1;"Temporal";"Otorgadas"
"573";"Curepto";"Bolivia";2023;2;"Temporal";"Otorgadas"
"574";"Curepto";"Colombia";2023;1;"Temporal";"Otorgadas"
"575";"Curicó";"Argentina";2023;15;"Temporal";"Otorgadas"
"576";"Curicó";"Bolivia";2023;16;"Temporal";"Otorgadas"
"577";"Curicó";"Brasil";2023;1;"Temporal";"Otorgadas"
"578";"Curicó";"China";2023;1;"Temporal";"Otorgadas"
"579";"Curicó";"Colombia";2023;70;"Temporal";"Otorgadas"
"580";"Curicó";"Cuba";2023;4;"Temporal";"Otorgadas"
"581";"Curicó";"Ecuador";2023;18;"Temporal";"Otorgadas"
"582";"Curicó";"Haití";2023;10;"Temporal";"Otorgadas"
"583";"Curicó";"Panamá";2023;1;"Temporal";"Otorgadas"
"584";"Curicó";"Perú";2023;10;"Temporal";"Otorgadas"
"585";"Curicó";"Siria";2023;1;"Temporal";"Otorgadas"
"586";"Curicó";"Uruguay";2023;1;"Temporal";"Otorgadas"
"587";"Curicó";"Venezuela";2023;149;"Temporal";"Otorgadas"
"588";"Dalcahue";"Argentina";2023;2;"Temporal";"Otorgadas"
"589";"Dalcahue";"Brasil";2023;1;"Temporal";"Otorgadas"
"590";"Dalcahue";"Colombia";2023;4;"Temporal";"Otorgadas"
"591";"Dalcahue";"Ecuador";2023;1;"Temporal";"Otorgadas"
"592";"Dalcahue";"Perú";2023;2;"Temporal";"Otorgadas"
"593";"Dalcahue";"Venezuela";2023;3;"Temporal";"Otorgadas"
"594";"Diego de Almagro";"Bolivia";2023;1;"Temporal";"Otorgadas"
"595";"Diego de Almagro";"Brasil";2023;1;"Temporal";"Otorgadas"
"596";"Diego de Almagro";"China";2023;1;"Temporal";"Otorgadas"
"597";"Diego de Almagro";"Colombia";2023;28;"Temporal";"Otorgadas"
"598";"Diego de Almagro";"Ecuador";2023;1;"Temporal";"Otorgadas"
"599";"Diego de Almagro";"Haití";2023;2;"Temporal";"Otorgadas"
"600";"Diego de Almagro";"Perú";2023;1;"Temporal";"Otorgadas"
"601";"Diego de Almagro";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"602";"Diego de Almagro";"Rusia";2023;1;"Temporal";"Otorgadas"
"603";"Diego de Almagro";"Venezuela";2023;4;"Temporal";"Otorgadas"
"604";"Doñihue";"Bolivia";2023;10;"Temporal";"Otorgadas"
"605";"Doñihue";"Colombia";2023;5;"Temporal";"Otorgadas"
"606";"Doñihue";"Ecuador";2023;4;"Temporal";"Otorgadas"
"607";"Doñihue";"Haití";2023;1;"Temporal";"Otorgadas"
"608";"Doñihue";"Venezuela";2023;10;"Temporal";"Otorgadas"
"609";"El Bosque";"Argentina";2023;6;"Temporal";"Otorgadas"
"610";"El Bosque";"Bolivia";2023;16;"Temporal";"Otorgadas"
"611";"El Bosque";"Brasil";2023;2;"Temporal";"Otorgadas"
"612";"El Bosque";"China";2023;1;"Temporal";"Otorgadas"
"613";"El Bosque";"Colombia";2023;56;"Temporal";"Otorgadas"
"614";"El Bosque";"Cuba";2023;2;"Temporal";"Otorgadas"
"615";"El Bosque";"Ecuador";2023;19;"Temporal";"Otorgadas"
"616";"El Bosque";"Haití";2023;25;"Temporal";"Otorgadas"
"617";"El Bosque";"Panamá";2023;2;"Temporal";"Otorgadas"
"618";"El Bosque";"Perú";2023;58;"Temporal";"Otorgadas"
"619";"El Bosque";"República Dominicana";2023;2;"Temporal";"Otorgadas"
"620";"El Bosque";"Venezuela";2023;134;"Temporal";"Otorgadas"
"621";"El Carmen";"Perú";2023;3;"Temporal";"Otorgadas"
"622";"El Carmen";"Venezuela";2023;2;"Temporal";"Otorgadas"
"623";"El Monte";"Argentina";2023;2;"Temporal";"Otorgadas"
"624";"El Monte";"Bolivia";2023;1;"Temporal";"Otorgadas"
"625";"El Monte";"Brasil";2023;1;"Temporal";"Otorgadas"
"626";"El Monte";"Colombia";2023;11;"Temporal";"Otorgadas"
"627";"El Monte";"Ecuador";2023;6;"Temporal";"Otorgadas"
"628";"El Monte";"Haití";2023;2;"Temporal";"Otorgadas"
"629";"El Monte";"Perú";2023;2;"Temporal";"Otorgadas"
"630";"El Monte";"República Dominicana";2023;4;"Temporal";"Otorgadas"
"631";"El Monte";"Venezuela";2023;11;"Temporal";"Otorgadas"
"632";"El Quisco";"Argentina";2023;9;"Temporal";"Otorgadas"
"633";"El Quisco";"Bolivia";2023;3;"Temporal";"Otorgadas"
"634";"El Quisco";"China";2023;2;"Temporal";"Otorgadas"
"635";"El Quisco";"Colombia";2023;17;"Temporal";"Otorgadas"
"636";"El Quisco";"Ecuador";2023;1;"Temporal";"Otorgadas"
"637";"El Quisco";"Haití";2023;4;"Temporal";"Otorgadas"
"638";"El Quisco";"Perú";2023;5;"Temporal";"Otorgadas"
"639";"El Quisco";"Venezuela";2023;27;"Temporal";"Otorgadas"
"640";"El Tabo";"Argentina";2023;2;"Temporal";"Otorgadas"
"641";"El Tabo";"Colombia";2023;2;"Temporal";"Otorgadas"
"642";"El Tabo";"Ecuador";2023;3;"Temporal";"Otorgadas"
"643";"El Tabo";"España";2023;1;"Temporal";"Otorgadas"
"644";"El Tabo";"Haití";2023;3;"Temporal";"Otorgadas"
"645";"El Tabo";"Paraguay";2023;2;"Temporal";"Otorgadas"
"646";"El Tabo";"Perú";2023;5;"Temporal";"Otorgadas"
"647";"El Tabo";"Venezuela";2023;8;"Temporal";"Otorgadas"
"648";"Empedrado";"Venezuela";2023;1;"Temporal";"Otorgadas"
"649";"Ercilla";"Bolivia";2023;1;"Temporal";"Otorgadas"
"650";"Estación Central";"Argentina";2023;17;"Temporal";"Otorgadas"
"651";"Estación Central";"Bolivia";2023;69;"Temporal";"Otorgadas"
"652";"Estación Central";"Brasil";2023;2;"Temporal";"Otorgadas"
"653";"Estación Central";"China";2023;6;"Temporal";"Otorgadas"
"654";"Estación Central";"Colombia";2023;486;"Temporal";"Otorgadas"
"655";"Estación Central";"Costa Rica";2023;1;"Temporal";"Otorgadas"
"656";"Estación Central";"Cuba";2023;8;"Temporal";"Otorgadas"
"657";"Estación Central";"Ecuador";2023;94;"Temporal";"Otorgadas"
"658";"Estación Central";"España";2023;4;"Temporal";"Otorgadas"
"659";"Estación Central";"Haití";2023;91;"Temporal";"Otorgadas"
"660";"Estación Central";"México";2023;6;"Temporal";"Otorgadas"
"661";"Estación Central";"Nicaragua";2023;2;"Temporal";"Otorgadas"
"662";"Estación Central";"Otro país";2023;1;"Temporal";"Otorgadas"
"663";"Estación Central";"Paraguay";2023;3;"Temporal";"Otorgadas"
"664";"Estación Central";"Perú";2023;312;"Temporal";"Otorgadas"
"665";"Estación Central";"Portugal";2023;1;"Temporal";"Otorgadas"
"666";"Estación Central";"Reino Unido";2023;1;"Temporal";"Otorgadas"
"667";"Estación Central";"República Dominicana";2023;51;"Temporal";"Otorgadas"
"668";"Estación Central";"Turquía";2023;1;"Temporal";"Otorgadas"
"669";"Estación Central";"Uruguay";2023;2;"Temporal";"Otorgadas"
"670";"Estación Central";"Venezuela";2023;1196;"Temporal";"Otorgadas"
"671";"Florida";"Colombia";2023;2;"Temporal";"Otorgadas"
"672";"Florida";"Ecuador";2023;1;"Temporal";"Otorgadas"
"673";"Florida";"Venezuela";2023;1;"Temporal";"Otorgadas"
"674";"Freire";"Bolivia";2023;1;"Temporal";"Otorgadas"
"675";"Freire";"Haití";2023;1;"Temporal";"Otorgadas"
"676";"Freire";"Perú";2023;1;"Temporal";"Otorgadas"
"677";"Freire";"Venezuela";2023;2;"Temporal";"Otorgadas"
"678";"Freirina";"Perú";2023;4;"Temporal";"Otorgadas"
"679";"Freirina";"Venezuela";2023;2;"Temporal";"Otorgadas"
"680";"Fresia";"Bolivia";2023;12;"Temporal";"Otorgadas"
"681";"Fresia";"Bélgica";2023;1;"Temporal";"Otorgadas"
"682";"Fresia";"Colombia";2023;1;"Temporal";"Otorgadas"
"683";"Frutillar";"Argentina";2023;2;"Temporal";"Otorgadas"
"684";"Frutillar";"Colombia";2023;1;"Temporal";"Otorgadas"
"685";"Frutillar";"Haití";2023;2;"Temporal";"Otorgadas"
"686";"Frutillar";"Perú";2023;4;"Temporal";"Otorgadas"
"687";"Frutillar";"Venezuela";2023;6;"Temporal";"Otorgadas"
"688";"Futaleufú";"Argentina";2023;1;"Temporal";"Otorgadas"
"689";"Futaleufú";"Brasil";2023;1;"Temporal";"Otorgadas"
"690";"Futrono";"Colombia";2023;1;"Temporal";"Otorgadas"
"691";"Futrono";"Haití";2023;2;"Temporal";"Otorgadas"
"692";"Futrono";"Venezuela";2023;3;"Temporal";"Otorgadas"
"693";"Galvarino";"Ecuador";2023;1;"Temporal";"Otorgadas"
"694";"General Lagos";"Bolivia";2023;8;"Temporal";"Otorgadas"
"695";"Gorbea";"China";2023;1;"Temporal";"Otorgadas"
"696";"Gorbea";"Colombia";2023;3;"Temporal";"Otorgadas"
"697";"Graneros";"Argentina";2023;1;"Temporal";"Otorgadas"
"698";"Graneros";"Bolivia";2023;50;"Temporal";"Otorgadas"
"699";"Graneros";"Colombia";2023;3;"Temporal";"Otorgadas"
"700";"Graneros";"Cuba";2023;1;"Temporal";"Otorgadas"
"701";"Graneros";"Ecuador";2023;2;"Temporal";"Otorgadas"
"702";"Graneros";"Haití";2023;6;"Temporal";"Otorgadas"
"703";"Graneros";"Otro país";2023;1;"Temporal";"Otorgadas"
"704";"Graneros";"Perú";2023;3;"Temporal";"Otorgadas"
"705";"Graneros";"Venezuela";2023;12;"Temporal";"Otorgadas"
"706";"Guaitecas";"Bolivia";2023;3;"Temporal";"Otorgadas"
"707";"Guaitecas";"Colombia";2023;5;"Temporal";"Otorgadas"
"708";"Guaitecas";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"709";"Hijuelas";"Argentina";2023;2;"Temporal";"Otorgadas"
"710";"Hijuelas";"Bolivia";2023;23;"Temporal";"Otorgadas"
"711";"Hijuelas";"Brasil";2023;2;"Temporal";"Otorgadas"
"712";"Hijuelas";"Colombia";2023;4;"Temporal";"Otorgadas"
"713";"Hijuelas";"Ecuador";2023;7;"Temporal";"Otorgadas"
"714";"Hijuelas";"Perú";2023;2;"Temporal";"Otorgadas"
"715";"Hijuelas";"Venezuela";2023;5;"Temporal";"Otorgadas"
"716";"Hualaihué";"Argentina";2023;2;"Temporal";"Otorgadas"
"717";"Hualaihué";"Venezuela";2023;6;"Temporal";"Otorgadas"
"718";"Hualañé";"Ecuador";2023;1;"Temporal";"Otorgadas"
"719";"Hualañé";"Venezuela";2023;7;"Temporal";"Otorgadas"
"720";"Hualpén";"Argentina";2023;6;"Temporal";"Otorgadas"
"721";"Hualpén";"Bolivia";2023;1;"Temporal";"Otorgadas"
"722";"Hualpén";"Brasil";2023;3;"Temporal";"Otorgadas"
"723";"Hualpén";"Colombia";2023;13;"Temporal";"Otorgadas"
"724";"Hualpén";"Perú";2023;3;"Temporal";"Otorgadas"
"725";"Hualpén";"República Dominicana";2023;1;"Temporal";"Otorgadas"
"726";"Hualpén";"Rusia";2023;1;"Temporal";"Otorgadas"
"727";"Hualpén";"Suiza";2023;1;"Temporal";"Otorgadas"
"728";"Hualpén";"Uruguay";2023;1;"Temporal";"Otorgadas"
"729";"Hualpén";"Venezuela";2023;61;"Temporal";"Otorgadas"
"730";"Hualqui";"Brasil";2023;1;"Temporal";"Otorgadas"
"731";"Hualqui";"China";2023;1;"Temporal";"Otorgadas"
"732";"Hualqui";"Colombia";2023;2;"Temporal";"Otorgadas"
"733";"Hualqui";"Haití";2023;2;"Temporal";"Otorgadas"
"734";"Hualqui";"Venezuela";2023;4;"Temporal";"Otorgadas"
"735";"Huara";"Bolivia";2023;27;"Temporal";"Otorgadas"
"736";"Huara";"Colombia";2023;2;"Temporal";"Otorgadas"
"737";"Huara";"Paraguay";2023;1;"Temporal";"Otorgadas"
"738";"Huara";"Perú";2023;1;"Temporal";"Otorgadas"
"739";"Huasco";"Bolivia";2023;3;"Temporal";"Otorgadas"
"740";"Huasco";"China";2023;1;"Temporal";"Otorgadas"
"741";"Huasco";"Colombia";2023;8;"Temporal";"Otorgadas"
"742";"Huasco";"Haití";2023;1;"Temporal";"Otorgadas"
"743";"Huasco";"México";2023;1;"Temporal";"Otorgadas"
"744";"Huasco";"Otro país";2023;1;"Temporal";"Otorgadas"
"745";"Huasco";"Perú";2023;2;"Temporal";"Otorgadas"
"746";"Huasco";"Venezuela";2023;4;"Temporal";"Otorgadas"
"747";"Huechuraba";"Alemania";2023;1;"Temporal";"Otorgadas"
"748";"Huechuraba";"Argentina";2023;9;"Temporal";"Otorgadas"
"749";"Huechuraba";"Bolivia";2023;12;"Temporal";"Otorgadas"
"750";"Huechuraba";"Brasil";2023;5;"Temporal";"Otorgadas"
"751";"Huechuraba";"China";2023;1;"Temporal";"Otorgadas"
"752";"Huechuraba";"Colombia";2023;48;"Temporal";"Otorgadas"
"753";"Huechuraba";"Cuba";2023;2;"Temporal";"Otorgadas"
"754";"Huechuraba";"Ecuador";2023;5;"Temporal";"Otorgadas"
"755";"Huechuraba";"Haití";2023;7;"Temporal";"Otorgadas"
"756";"Huechuraba";"Irán";2023;1;"Temporal";"Otorgadas"
"757";"Huechuraba";"México";2023;1;"Temporal";"Otorgadas"
"758";"Huechuraba";"Perú";2023;54;"Temporal";"Otorgadas"
"759";"Huechuraba";"Portugal";2023;3;"Temporal";"Otorgadas"
"760";"Huechuraba";"Rusia";2023;1;"Temporal";"Otorgadas"
"761";"Huechuraba";"Venezuela";2023;59;"Temporal";"Otorgadas"
"762";"Illapel";"Argentina";2023;1;"Temporal";"Otorgadas"
"763";"Illapel";"Bolivia";2023;4;"Temporal";"Otorgadas"
"764";"Illapel";"China";2023;1;"Temporal";"Otorgadas"
"765";"Illapel";"Colombia";2023;7;"Temporal";"Otorgadas"
"766";"Illapel";"Ecuador";2023;5;"Temporal";"Otorgadas"
"767";"Illapel";"Haití";2023;1;"Temporal";"Otorgadas"
"768";"Illapel";"Perú";2023;7;"Temporal";"Otorgadas"
