"";"pais";"año";"region";"comuna";"estimacion"
"310";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";552
"311";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";422
"312";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";454
"313";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";1453
"314";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"LAS CONDES";5263
"315";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";1682
"316";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"LO PRADO";249
"317";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"MACUL";520
"318";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"MAIPÚ";1821
"319";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"MELIPILLA";290
"320";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";983
"321";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2056
"322";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";780
"323";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";2014
"324";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";833
"325";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";450
"326";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";642
"327";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1056
"328";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";445
"329";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";542
"330";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3235
"331";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";1379
"332";"ARGENTINA";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";1867
"333";"ARGENTINA";"2020";"TARAPACÁ";"ALTO HOSPICIO";308
"334";"ARGENTINA";"2020";"TARAPACÁ";"IQUIQUE";783
"335";"ARGENTINA";"2020";"VALPARAÍSO";"VALPARAÍSO";1375
"336";"ARGENTINA";"2020";"VALPARAÍSO";"VIÑA DEL MAR";2263
"337";"ARGENTINA";"2021";"ANTOFAGASTA";"ANTOFAGASTA";1462
"338";"ARGENTINA";"2021";"ANTOFAGASTA";"CALAMA";702
"339";"ARGENTINA";"2021";"ARICA Y PARINACOTA";"ARICA";385
"340";"ARGENTINA";"2021";"ATACAMA";"COPIAPÓ";408
"341";"ARGENTINA";"2021";"BIOBÍO";"CONCEPCIÓN";627
"342";"ARGENTINA";"2021";"COQUIMBO";"COQUIMBO";836
"343";"ARGENTINA";"2021";"COQUIMBO";"LA SERENA";792
"344";"ARGENTINA";"2021";"LA ARAUCANÍA";"TEMUCO";2043
"345";"ARGENTINA";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";711
"346";"ARGENTINA";"2021";"LOS LAGOS";"PUERTO MONTT";1690
"347";"ARGENTINA";"2021";"MAULE";"CURICÓ";422
"348";"ARGENTINA";"2021";"MAULE";"TALCA";573
"349";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";464
"350";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";1419
"351";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";404
"352";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";555
"353";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";430
"354";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";447
"355";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";1453
"356";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";5435
"357";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";1681
"358";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";249
"359";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";517
"360";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";1832
"361";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";348
"362";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";985
"363";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2079
"364";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";811
"365";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";2031
"366";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";869
"367";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";456
"368";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";652
"369";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1065
"370";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";442
"371";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";541
"372";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3348
"373";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";1384
"374";"ARGENTINA";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";1894
"375";"ARGENTINA";"2021";"TARAPACÁ";"ALTO HOSPICIO";319
"376";"ARGENTINA";"2021";"TARAPACÁ";"IQUIQUE";787
"377";"ARGENTINA";"2021";"VALPARAÍSO";"VALPARAÍSO";1382
"378";"ARGENTINA";"2021";"VALPARAÍSO";"VIÑA DEL MAR";2298
"379";"ARGENTINA";"2022";"ANTOFAGASTA";"ANTOFAGASTA";1480
"380";"ARGENTINA";"2022";"ANTOFAGASTA";"CALAMA";716
"381";"ARGENTINA";"2022";"ARICA Y PARINACOTA";"ARICA";386
"382";"ARGENTINA";"2022";"ATACAMA";"COPIAPÓ";422
"383";"ARGENTINA";"2022";"BIOBÍO";"CONCEPCIÓN";629
"384";"ARGENTINA";"2022";"COQUIMBO";"COQUIMBO";853
"385";"ARGENTINA";"2022";"COQUIMBO";"LA SERENA";796
"386";"ARGENTINA";"2022";"LA ARAUCANÍA";"TEMUCO";2017
"387";"ARGENTINA";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";740
"388";"ARGENTINA";"2022";"LOS LAGOS";"PUERTO MONTT";1709
"389";"ARGENTINA";"2022";"MAULE";"CURICÓ";428
"390";"ARGENTINA";"2022";"MAULE";"TALCA";557
"391";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";466
"392";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";1461
"393";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";411
"394";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";558
"395";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";439
"396";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";454
"397";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";1458
"398";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";5551
"399";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";1752
"400";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";258
"401";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";518
"402";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";1860
"403";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";386
"404";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";993
"405";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";2121
"406";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";808
"407";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";2035
"408";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";872
"409";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";466
"410";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";648
"411";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";1073
"412";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";452
"413";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";550
"414";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3326
"415";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"VITACURA";1399
"416";"ARGENTINA";"2022";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";1920
"417";"ARGENTINA";"2022";"TARAPACÁ";"ALTO HOSPICIO";322
"418";"ARGENTINA";"2022";"TARAPACÁ";"IQUIQUE";808
"419";"ARGENTINA";"2022";"VALPARAÍSO";"VALPARAÍSO";1401
"420";"ARGENTINA";"2022";"VALPARAÍSO";"VIÑA DEL MAR";2342
"421";"BOLIVIA";"2018";"ANTOFAGASTA";"ANTOFAGASTA";11764
"422";"BOLIVIA";"2018";"ANTOFAGASTA";"CALAMA";16590
"423";"BOLIVIA";"2018";"ARICA Y PARINACOTA";"ARICA";9639
"424";"BOLIVIA";"2018";"ATACAMA";"COPIAPÓ";3866
"425";"BOLIVIA";"2018";"BIOBÍO";"CONCEPCIÓN";70
"426";"BOLIVIA";"2018";"COQUIMBO";"COQUIMBO";578
"427";"BOLIVIA";"2018";"COQUIMBO";"LA SERENA";424
"428";"BOLIVIA";"2018";"LA ARAUCANÍA";"TEMUCO";73
"429";"BOLIVIA";"2018";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";195
"430";"BOLIVIA";"2018";"LOS LAGOS";"PUERTO MONTT";48
"431";"BOLIVIA";"2018";"MAULE";"CURICÓ";82
"432";"BOLIVIA";"2018";"MAULE";"TALCA";64
"433";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";247
"434";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"COLINA";1427
"435";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";424
"436";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";974
"437";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";922
"438";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";166
"439";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";404
"440";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"LAS CONDES";891
"441";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";408
"442";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"LO PRADO";194
"443";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"MACUL";198
"444";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"MAIPÚ";295
"445";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"MELIPILLA";1941
"446";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";387
"447";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";453
"448";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";252
"449";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";299
"450";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"QUILICURA";288
"451";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";226
"452";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"RECOLETA";2064
"453";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";164
"454";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";148
"455";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";240
"456";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"SANTIAGO";2970
"457";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"VITACURA";259
"458";"BOLIVIA";"2018";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";438
"459";"BOLIVIA";"2018";"TARAPACÁ";"ALTO HOSPICIO";8250
"460";"BOLIVIA";"2018";"TARAPACÁ";"IQUIQUE";15048
"461";"BOLIVIA";"2018";"VALPARAÍSO";"VALPARAÍSO";145
"462";"BOLIVIA";"2018";"VALPARAÍSO";"VIÑA DEL MAR";308
"463";"BOLIVIA";"2019";"ANTOFAGASTA";"ANTOFAGASTA";13260
"464";"BOLIVIA";"2019";"ANTOFAGASTA";"CALAMA";17738
"465";"BOLIVIA";"2019";"ARICA Y PARINACOTA";"ARICA";9952
"466";"BOLIVIA";"2019";"ATACAMA";"COPIAPÓ";4418
"467";"BOLIVIA";"2019";"BIOBÍO";"CONCEPCIÓN";77
"468";"BOLIVIA";"2019";"COQUIMBO";"COQUIMBO";616
"469";"BOLIVIA";"2019";"COQUIMBO";"LA SERENA";465
"470";"BOLIVIA";"2019";"LA ARAUCANÍA";"TEMUCO";84
"471";"BOLIVIA";"2019";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";206
"472";"BOLIVIA";"2019";"LOS LAGOS";"PUERTO MONTT";51
"473";"BOLIVIA";"2019";"MAULE";"CURICÓ";94
"474";"BOLIVIA";"2019";"MAULE";"TALCA";78
"475";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";252
"476";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"COLINA";1586
"477";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";464
"478";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1072
"479";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";985
"480";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";178
"481";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";423
"482";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"LAS CONDES";918
"483";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";445
"484";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"LO PRADO";228
"485";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"MACUL";206
"486";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"MAIPÚ";322
"487";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"MELIPILLA";2500
"488";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";428
"489";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";469
"490";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";321
"491";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";319
"492";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"QUILICURA";340
"493";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";264
"494";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"RECOLETA";2376
"495";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";183
"496";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";157
"497";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";261
"498";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3128
"499";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"VITACURA";261
"500";"BOLIVIA";"2019";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";471
"501";"BOLIVIA";"2019";"TARAPACÁ";"ALTO HOSPICIO";9133
"502";"BOLIVIA";"2019";"TARAPACÁ";"IQUIQUE";16515
"503";"BOLIVIA";"2019";"VALPARAÍSO";"VALPARAÍSO";168
"504";"BOLIVIA";"2019";"VALPARAÍSO";"VIÑA DEL MAR";316
"505";"BOLIVIA";"2020";"ANTOFAGASTA";"ANTOFAGASTA";14416
"506";"BOLIVIA";"2020";"ANTOFAGASTA";"CALAMA";18296
"507";"BOLIVIA";"2020";"ARICA Y PARINACOTA";"ARICA";10954
"508";"BOLIVIA";"2020";"ATACAMA";"COPIAPÓ";4617
"509";"BOLIVIA";"2020";"BIOBÍO";"CONCEPCIÓN";75
"510";"BOLIVIA";"2020";"COQUIMBO";"COQUIMBO";659
"511";"BOLIVIA";"2020";"COQUIMBO";"LA SERENA";489
"512";"BOLIVIA";"2020";"LA ARAUCANÍA";"TEMUCO";89
"513";"BOLIVIA";"2020";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";226
"514";"BOLIVIA";"2020";"LOS LAGOS";"PUERTO MONTT";51
"515";"BOLIVIA";"2020";"MAULE";"CURICÓ";104
"516";"BOLIVIA";"2020";"MAULE";"TALCA";89
"517";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";267
"518";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"COLINA";1688
"519";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";504
"520";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1115
"521";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1047
"522";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";193
"523";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";446
"524";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"LAS CONDES";941
"525";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";470
"526";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"LO PRADO";246
"527";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"MACUL";234
"528";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"MAIPÚ";343
"529";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"MELIPILLA";2899
"530";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";430
"531";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";468
"532";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";340
"533";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";350
"534";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"QUILICURA";350
"535";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";289
"536";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"RECOLETA";2564
"537";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";197
"538";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";179
"539";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";282
"540";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3631
"541";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"VITACURA";266
"542";"BOLIVIA";"2020";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";495
"543";"BOLIVIA";"2020";"TARAPACÁ";"ALTO HOSPICIO";9439
"544";"BOLIVIA";"2020";"TARAPACÁ";"IQUIQUE";16820
"545";"BOLIVIA";"2020";"VALPARAÍSO";"VALPARAÍSO";181
"546";"BOLIVIA";"2020";"VALPARAÍSO";"VIÑA DEL MAR";324
"547";"BOLIVIA";"2021";"ANTOFAGASTA";"ANTOFAGASTA";14996
"548";"BOLIVIA";"2021";"ANTOFAGASTA";"CALAMA";19542
"549";"BOLIVIA";"2021";"ARICA Y PARINACOTA";"ARICA";11742
"550";"BOLIVIA";"2021";"ATACAMA";"COPIAPÓ";4877
"551";"BOLIVIA";"2021";"BIOBÍO";"CONCEPCIÓN";76
"552";"BOLIVIA";"2021";"COQUIMBO";"COQUIMBO";684
"553";"BOLIVIA";"2021";"COQUIMBO";"LA SERENA";504
"554";"BOLIVIA";"2021";"LA ARAUCANÍA";"TEMUCO";93
"555";"BOLIVIA";"2021";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";276
"556";"BOLIVIA";"2021";"LOS LAGOS";"PUERTO MONTT";62
"557";"BOLIVIA";"2021";"MAULE";"CURICÓ";113
"558";"BOLIVIA";"2021";"MAULE";"TALCA";95
"559";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";276
"560";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"COLINA";1860
"561";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";514
"562";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1147
"563";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1057
"564";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";194
"565";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";457
"566";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"LAS CONDES";975
"567";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";477
"568";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"LO PRADO";258
"569";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"MACUL";235
"570";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"MAIPÚ";341
"571";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"MELIPILLA";3566
"572";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";449
"573";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";479
"574";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";362
"575";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";360
"576";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"QUILICURA";365
"577";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";300
"578";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"RECOLETA";2725
"579";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";211
"580";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";204
"581";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";297
"582";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"SANTIAGO";3649
"583";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"VITACURA";267
"584";"BOLIVIA";"2021";"METROPOLITANA DE SANTIAGO";"ÑUÑOA";499
"585";"BOLIVIA";"2021";"TARAPACÁ";"ALTO HOSPICIO";10747
"586";"BOLIVIA";"2021";"TARAPACÁ";"IQUIQUE";17849
"587";"BOLIVIA";"2021";"VALPARAÍSO";"VALPARAÍSO";186
"588";"BOLIVIA";"2021";"VALPARAÍSO";"VIÑA DEL MAR";336
"589";"BOLIVIA";"2022";"ANTOFAGASTA";"ANTOFAGASTA";15489
"590";"BOLIVIA";"2022";"ANTOFAGASTA";"CALAMA";19945
"591";"BOLIVIA";"2022";"ARICA Y PARINACOTA";"ARICA";11564
"592";"BOLIVIA";"2022";"ATACAMA";"COPIAPÓ";5469
"593";"BOLIVIA";"2022";"BIOBÍO";"CONCEPCIÓN";82
"594";"BOLIVIA";"2022";"COQUIMBO";"COQUIMBO";711
"595";"BOLIVIA";"2022";"COQUIMBO";"LA SERENA";525
"596";"BOLIVIA";"2022";"LA ARAUCANÍA";"TEMUCO";96
"597";"BOLIVIA";"2022";"LIBERTADOR GENERAL BERNARDO O'HIGGINS";"RANCAGUA";337
"598";"BOLIVIA";"2022";"LOS LAGOS";"PUERTO MONTT";69
"599";"BOLIVIA";"2022";"MAULE";"CURICÓ";131
"600";"BOLIVIA";"2022";"MAULE";"TALCA";97
"601";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"CERRO NAVIA";300
"602";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"COLINA";1967
"603";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"CONCHALÍ";522
"604";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"ESTACIÓN CENTRAL";1189
"605";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"INDEPENDENCIA";1090
"606";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"LA CISTERNA";205
"607";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"LA FLORIDA";484
"608";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"LAS CONDES";990
"609";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"LO BARNECHEA";488
"610";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"LO PRADO";274
"611";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"MACUL";234
"612";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"MAIPÚ";364
"613";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"MELIPILLA";3756
"614";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"PEÑALOLÉN";470
"615";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"PROVIDENCIA";496
"616";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"PUDAHUEL";380
"617";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"PUENTE ALTO";378
"618";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"QUILICURA";379
"619";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"QUINTA NORMAL";319
"620";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"RECOLETA";2800
"621";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN BERNARDO";205
"622";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN JOAQUÍN";207
"623";"BOLIVIA";"2022";"METROPOLITANA DE SANTIAGO";"SAN MIGUEL";317
