"";"pais";"año";"estimacion";"cut_comuna";"comuna";"cut_region";"region"
"3230";"PARAGUAY";"2019";98;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3231";"PARAGUAY";"2019";115;1107;"Alto Hospicio";1;"Tarapacá"
"3232";"PARAGUAY";"2019";530;1101;"Iquique";1;"Tarapacá"
"3233";"PARAGUAY";"2019";41;5101;"Valparaíso";5;"Valparaíso"
"3234";"PARAGUAY";"2019";73;5109;"Viña del Mar";5;"Valparaíso"
"3235";"PARAGUAY";"2020";587;2101;"Antofagasta";2;"Antofagasta"
"3236";"PARAGUAY";"2020";205;2201;"Calama";2;"Antofagasta"
"3237";"PARAGUAY";"2020";51;15101;"Arica";15;"Arica y Parinacota"
"3238";"PARAGUAY";"2020";78;3101;"Copiapó";3;"Atacama"
"3239";"PARAGUAY";"2020";57;8101;"Concepción";8;"Biobío"
"3240";"PARAGUAY";"2020";38;4102;"Coquimbo";4;"Coquimbo"
"3241";"PARAGUAY";"2020";103;4101;"La Serena";4;"Coquimbo"
"3242";"PARAGUAY";"2020";42;9101;"Temuco";9;"La Araucanía"
"3243";"PARAGUAY";"2020";88;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3244";"PARAGUAY";"2020";46;10101;"Puerto Montt";10;"Los Lagos"
"3245";"PARAGUAY";"2020";17;7301;"Curicó";7;"Maule"
"3246";"PARAGUAY";"2020";30;7101;"Talca";7;"Maule"
"3247";"PARAGUAY";"2020";97;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3248";"PARAGUAY";"2020";82;13301;"Colina";13;"Metropolitana de Santiago"
"3249";"PARAGUAY";"2020";18;13104;"Conchalí";13;"Metropolitana de Santiago"
"3250";"PARAGUAY";"2020";75;13106;"Estación Central";13;"Metropolitana de Santiago"
"3251";"PARAGUAY";"2020";44;13108;"Independencia";13;"Metropolitana de Santiago"
"3252";"PARAGUAY";"2020";23;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3253";"PARAGUAY";"2020";113;13110;"La Florida";13;"Metropolitana de Santiago"
"3254";"PARAGUAY";"2020";186;13114;"Las Condes";13;"Metropolitana de Santiago"
"3255";"PARAGUAY";"2020";70;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3256";"PARAGUAY";"2020";49;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3257";"PARAGUAY";"2020";35;13118;"Macul";13;"Metropolitana de Santiago"
"3258";"PARAGUAY";"2020";89;13119;"Maipú";13;"Metropolitana de Santiago"
"3259";"PARAGUAY";"2020";24;13501;"Melipilla";13;"Metropolitana de Santiago"
"3260";"PARAGUAY";"2020";67;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3261";"PARAGUAY";"2020";90;13123;"Providencia";13;"Metropolitana de Santiago"
"3262";"PARAGUAY";"2020";89;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3263";"PARAGUAY";"2020";80;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3264";"PARAGUAY";"2020";73;13125;"Quilicura";13;"Metropolitana de Santiago"
"3265";"PARAGUAY";"2020";62;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3266";"PARAGUAY";"2020";47;13127;"Recoleta";13;"Metropolitana de Santiago"
"3267";"PARAGUAY";"2020";53;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3268";"PARAGUAY";"2020";35;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3269";"PARAGUAY";"2020";43;13130;"San Miguel";13;"Metropolitana de Santiago"
"3270";"PARAGUAY";"2020";338;13101;"Santiago";13;"Metropolitana de Santiago"
"3271";"PARAGUAY";"2020";47;13132;"Vitacura";13;"Metropolitana de Santiago"
"3272";"PARAGUAY";"2020";104;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3273";"PARAGUAY";"2020";119;1107;"Alto Hospicio";1;"Tarapacá"
"3274";"PARAGUAY";"2020";554;1101;"Iquique";1;"Tarapacá"
"3275";"PARAGUAY";"2020";43;5101;"Valparaíso";5;"Valparaíso"
"3276";"PARAGUAY";"2020";76;5109;"Viña del Mar";5;"Valparaíso"
"3277";"PARAGUAY";"2021";591;2101;"Antofagasta";2;"Antofagasta"
"3278";"PARAGUAY";"2021";211;2201;"Calama";2;"Antofagasta"
"3279";"PARAGUAY";"2021";51;15101;"Arica";15;"Arica y Parinacota"
"3280";"PARAGUAY";"2021";83;3101;"Copiapó";3;"Atacama"
"3281";"PARAGUAY";"2021";59;8101;"Concepción";8;"Biobío"
"3282";"PARAGUAY";"2021";44;4102;"Coquimbo";4;"Coquimbo"
"3283";"PARAGUAY";"2021";108;4101;"La Serena";4;"Coquimbo"
"3284";"PARAGUAY";"2021";44;9101;"Temuco";9;"La Araucanía"
"3285";"PARAGUAY";"2021";94;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3286";"PARAGUAY";"2021";48;10101;"Puerto Montt";10;"Los Lagos"
"3287";"PARAGUAY";"2021";19;7301;"Curicó";7;"Maule"
"3288";"PARAGUAY";"2021";35;7101;"Talca";7;"Maule"
"3289";"PARAGUAY";"2021";90;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3290";"PARAGUAY";"2021";86;13301;"Colina";13;"Metropolitana de Santiago"
"3291";"PARAGUAY";"2021";22;13104;"Conchalí";13;"Metropolitana de Santiago"
"3292";"PARAGUAY";"2021";78;13106;"Estación Central";13;"Metropolitana de Santiago"
"3293";"PARAGUAY";"2021";45;13108;"Independencia";13;"Metropolitana de Santiago"
"3294";"PARAGUAY";"2021";25;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3295";"PARAGUAY";"2021";116;13110;"La Florida";13;"Metropolitana de Santiago"
"3296";"PARAGUAY";"2021";195;13114;"Las Condes";13;"Metropolitana de Santiago"
"3297";"PARAGUAY";"2021";70;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3298";"PARAGUAY";"2021";47;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3299";"PARAGUAY";"2021";39;13118;"Macul";13;"Metropolitana de Santiago"
"3300";"PARAGUAY";"2021";90;13119;"Maipú";13;"Metropolitana de Santiago"
"3301";"PARAGUAY";"2021";33;13501;"Melipilla";13;"Metropolitana de Santiago"
"3302";"PARAGUAY";"2021";70;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3303";"PARAGUAY";"2021";97;13123;"Providencia";13;"Metropolitana de Santiago"
"3304";"PARAGUAY";"2021";91;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3305";"PARAGUAY";"2021";75;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3306";"PARAGUAY";"2021";72;13125;"Quilicura";13;"Metropolitana de Santiago"
"3307";"PARAGUAY";"2021";62;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3308";"PARAGUAY";"2021";43;13127;"Recoleta";13;"Metropolitana de Santiago"
"3309";"PARAGUAY";"2021";53;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3310";"PARAGUAY";"2021";36;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3311";"PARAGUAY";"2021";43;13130;"San Miguel";13;"Metropolitana de Santiago"
"3312";"PARAGUAY";"2021";377;13101;"Santiago";13;"Metropolitana de Santiago"
"3313";"PARAGUAY";"2021";50;13132;"Vitacura";13;"Metropolitana de Santiago"
"3314";"PARAGUAY";"2021";103;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3315";"PARAGUAY";"2021";124;1107;"Alto Hospicio";1;"Tarapacá"
"3316";"PARAGUAY";"2021";569;1101;"Iquique";1;"Tarapacá"
"3317";"PARAGUAY";"2021";43;5101;"Valparaíso";5;"Valparaíso"
"3318";"PARAGUAY";"2021";78;5109;"Viña del Mar";5;"Valparaíso"
"3319";"PARAGUAY";"2022";616;2101;"Antofagasta";2;"Antofagasta"
"3320";"PARAGUAY";"2022";210;2201;"Calama";2;"Antofagasta"
"3321";"PARAGUAY";"2022";56;15101;"Arica";15;"Arica y Parinacota"
"3322";"PARAGUAY";"2022";80;3101;"Copiapó";3;"Atacama"
"3323";"PARAGUAY";"2022";61;8101;"Concepción";8;"Biobío"
"3324";"PARAGUAY";"2022";44;4102;"Coquimbo";4;"Coquimbo"
"3325";"PARAGUAY";"2022";118;4101;"La Serena";4;"Coquimbo"
"3326";"PARAGUAY";"2022";44;9101;"Temuco";9;"La Araucanía"
"3327";"PARAGUAY";"2022";96;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3328";"PARAGUAY";"2022";50;10101;"Puerto Montt";10;"Los Lagos"
"3329";"PARAGUAY";"2022";16;7301;"Curicó";7;"Maule"
"3330";"PARAGUAY";"2022";34;7101;"Talca";7;"Maule"
"3331";"PARAGUAY";"2022";93;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3332";"PARAGUAY";"2022";87;13301;"Colina";13;"Metropolitana de Santiago"
"3333";"PARAGUAY";"2022";17;13104;"Conchalí";13;"Metropolitana de Santiago"
"3334";"PARAGUAY";"2022";80;13106;"Estación Central";13;"Metropolitana de Santiago"
"3335";"PARAGUAY";"2022";44;13108;"Independencia";13;"Metropolitana de Santiago"
"3336";"PARAGUAY";"2022";26;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3337";"PARAGUAY";"2022";118;13110;"La Florida";13;"Metropolitana de Santiago"
"3338";"PARAGUAY";"2022";193;13114;"Las Condes";13;"Metropolitana de Santiago"
"3339";"PARAGUAY";"2022";70;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3340";"PARAGUAY";"2022";47;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3341";"PARAGUAY";"2022";38;13118;"Macul";13;"Metropolitana de Santiago"
"3342";"PARAGUAY";"2022";94;13119;"Maipú";13;"Metropolitana de Santiago"
"3343";"PARAGUAY";"2022";36;13501;"Melipilla";13;"Metropolitana de Santiago"
"3344";"PARAGUAY";"2022";70;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3345";"PARAGUAY";"2022";95;13123;"Providencia";13;"Metropolitana de Santiago"
"3346";"PARAGUAY";"2022";94;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3347";"PARAGUAY";"2022";76;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3348";"PARAGUAY";"2022";68;13125;"Quilicura";13;"Metropolitana de Santiago"
"3349";"PARAGUAY";"2022";62;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3350";"PARAGUAY";"2022";46;13127;"Recoleta";13;"Metropolitana de Santiago"
"3351";"PARAGUAY";"2022";54;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3352";"PARAGUAY";"2022";37;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3353";"PARAGUAY";"2022";44;13130;"San Miguel";13;"Metropolitana de Santiago"
"3354";"PARAGUAY";"2022";369;13101;"Santiago";13;"Metropolitana de Santiago"
"3355";"PARAGUAY";"2022";50;13132;"Vitacura";13;"Metropolitana de Santiago"
"3356";"PARAGUAY";"2022";104;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3357";"PARAGUAY";"2022";125;1107;"Alto Hospicio";1;"Tarapacá"
"3358";"PARAGUAY";"2022";565;1101;"Iquique";1;"Tarapacá"
"3359";"PARAGUAY";"2022";44;5101;"Valparaíso";5;"Valparaíso"
"3360";"PARAGUAY";"2022";79;5109;"Viña del Mar";5;"Valparaíso"
"3361";"PAÍS IGNORADO";"2018";87;2101;"Antofagasta";2;"Antofagasta"
"3362";"PAÍS IGNORADO";"2018";64;2201;"Calama";2;"Antofagasta"
"3363";"PAÍS IGNORADO";"2018";48;15101;"Arica";15;"Arica y Parinacota"
"3364";"PAÍS IGNORADO";"2018";13;3101;"Copiapó";3;"Atacama"
"3365";"PAÍS IGNORADO";"2018";24;8101;"Concepción";8;"Biobío"
"3366";"PAÍS IGNORADO";"2018";50;4102;"Coquimbo";4;"Coquimbo"
"3367";"PAÍS IGNORADO";"2018";28;4101;"La Serena";4;"Coquimbo"
"3368";"PAÍS IGNORADO";"2018";32;9101;"Temuco";9;"La Araucanía"
"3369";"PAÍS IGNORADO";"2018";13;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3370";"PAÍS IGNORADO";"2018";17;10101;"Puerto Montt";10;"Los Lagos"
"3371";"PAÍS IGNORADO";"2018";22;7301;"Curicó";7;"Maule"
"3372";"PAÍS IGNORADO";"2018";37;7101;"Talca";7;"Maule"
"3373";"PAÍS IGNORADO";"2018";33;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3374";"PAÍS IGNORADO";"2018";48;13301;"Colina";13;"Metropolitana de Santiago"
"3375";"PAÍS IGNORADO";"2018";73;13104;"Conchalí";13;"Metropolitana de Santiago"
"3376";"PAÍS IGNORADO";"2018";102;13106;"Estación Central";13;"Metropolitana de Santiago"
"3377";"PAÍS IGNORADO";"2018";97;13108;"Independencia";13;"Metropolitana de Santiago"
"3378";"PAÍS IGNORADO";"2018";15;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3379";"PAÍS IGNORADO";"2018";68;13110;"La Florida";13;"Metropolitana de Santiago"
"3380";"PAÍS IGNORADO";"2018";147;13114;"Las Condes";13;"Metropolitana de Santiago"
"3381";"PAÍS IGNORADO";"2018";58;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3382";"PAÍS IGNORADO";"2018";20;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3383";"PAÍS IGNORADO";"2018";21;13118;"Macul";13;"Metropolitana de Santiago"
"3384";"PAÍS IGNORADO";"2018";52;13119;"Maipú";13;"Metropolitana de Santiago"
"3385";"PAÍS IGNORADO";"2018";31;13501;"Melipilla";13;"Metropolitana de Santiago"
"3386";"PAÍS IGNORADO";"2018";29;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3387";"PAÍS IGNORADO";"2018";50;13123;"Providencia";13;"Metropolitana de Santiago"
"3388";"PAÍS IGNORADO";"2018";38;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3389";"PAÍS IGNORADO";"2018";60;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3390";"PAÍS IGNORADO";"2018";125;13125;"Quilicura";13;"Metropolitana de Santiago"
"3391";"PAÍS IGNORADO";"2018";32;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3392";"PAÍS IGNORADO";"2018";161;13127;"Recoleta";13;"Metropolitana de Santiago"
"3393";"PAÍS IGNORADO";"2018";82;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3394";"PAÍS IGNORADO";"2018";18;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3395";"PAÍS IGNORADO";"2018";30;13130;"San Miguel";13;"Metropolitana de Santiago"
"3396";"PAÍS IGNORADO";"2018";342;13101;"Santiago";13;"Metropolitana de Santiago"
"3397";"PAÍS IGNORADO";"2018";66;13132;"Vitacura";13;"Metropolitana de Santiago"
"3398";"PAÍS IGNORADO";"2018";54;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3399";"PAÍS IGNORADO";"2018";72;1107;"Alto Hospicio";1;"Tarapacá"
"3400";"PAÍS IGNORADO";"2018";62;1101;"Iquique";1;"Tarapacá"
"3401";"PAÍS IGNORADO";"2018";38;5101;"Valparaíso";5;"Valparaíso"
"3402";"PAÍS IGNORADO";"2018";51;5109;"Viña del Mar";5;"Valparaíso"
"3403";"PAÍS IGNORADO";"2019";87;2101;"Antofagasta";2;"Antofagasta"
"3404";"PAÍS IGNORADO";"2019";63;2201;"Calama";2;"Antofagasta"
"3405";"PAÍS IGNORADO";"2019";48;15101;"Arica";15;"Arica y Parinacota"
"3406";"PAÍS IGNORADO";"2019";13;3101;"Copiapó";3;"Atacama"
"3407";"PAÍS IGNORADO";"2019";24;8101;"Concepción";8;"Biobío"
"3408";"PAÍS IGNORADO";"2019";50;4102;"Coquimbo";4;"Coquimbo"
"3409";"PAÍS IGNORADO";"2019";28;4101;"La Serena";4;"Coquimbo"
"3410";"PAÍS IGNORADO";"2019";32;9101;"Temuco";9;"La Araucanía"
"3411";"PAÍS IGNORADO";"2019";13;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3412";"PAÍS IGNORADO";"2019";17;10101;"Puerto Montt";10;"Los Lagos"
"3413";"PAÍS IGNORADO";"2019";22;7301;"Curicó";7;"Maule"
"3414";"PAÍS IGNORADO";"2019";37;7101;"Talca";7;"Maule"
"3415";"PAÍS IGNORADO";"2019";34;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3416";"PAÍS IGNORADO";"2019";49;13301;"Colina";13;"Metropolitana de Santiago"
"3417";"PAÍS IGNORADO";"2019";73;13104;"Conchalí";13;"Metropolitana de Santiago"
"3418";"PAÍS IGNORADO";"2019";101;13106;"Estación Central";13;"Metropolitana de Santiago"
"3419";"PAÍS IGNORADO";"2019";97;13108;"Independencia";13;"Metropolitana de Santiago"
"3420";"PAÍS IGNORADO";"2019";15;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3421";"PAÍS IGNORADO";"2019";69;13110;"La Florida";13;"Metropolitana de Santiago"
"3422";"PAÍS IGNORADO";"2019";148;13114;"Las Condes";13;"Metropolitana de Santiago"
"3423";"PAÍS IGNORADO";"2019";58;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3424";"PAÍS IGNORADO";"2019";20;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3425";"PAÍS IGNORADO";"2019";21;13118;"Macul";13;"Metropolitana de Santiago"
"3426";"PAÍS IGNORADO";"2019";53;13119;"Maipú";13;"Metropolitana de Santiago"
"3427";"PAÍS IGNORADO";"2019";31;13501;"Melipilla";13;"Metropolitana de Santiago"
"3428";"PAÍS IGNORADO";"2019";29;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3429";"PAÍS IGNORADO";"2019";50;13123;"Providencia";13;"Metropolitana de Santiago"
"3430";"PAÍS IGNORADO";"2019";38;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3431";"PAÍS IGNORADO";"2019";60;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3432";"PAÍS IGNORADO";"2019";125;13125;"Quilicura";13;"Metropolitana de Santiago"
"3433";"PAÍS IGNORADO";"2019";34;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3434";"PAÍS IGNORADO";"2019";163;13127;"Recoleta";13;"Metropolitana de Santiago"
"3435";"PAÍS IGNORADO";"2019";83;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3436";"PAÍS IGNORADO";"2019";18;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3437";"PAÍS IGNORADO";"2019";31;13130;"San Miguel";13;"Metropolitana de Santiago"
"3438";"PAÍS IGNORADO";"2019";340;13101;"Santiago";13;"Metropolitana de Santiago"
"3439";"PAÍS IGNORADO";"2019";66;13132;"Vitacura";13;"Metropolitana de Santiago"
"3440";"PAÍS IGNORADO";"2019";55;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3441";"PAÍS IGNORADO";"2019";73;1107;"Alto Hospicio";1;"Tarapacá"
"3442";"PAÍS IGNORADO";"2019";62;1101;"Iquique";1;"Tarapacá"
"3443";"PAÍS IGNORADO";"2019";39;5101;"Valparaíso";5;"Valparaíso"
"3444";"PAÍS IGNORADO";"2019";51;5109;"Viña del Mar";5;"Valparaíso"
"3445";"PAÍS IGNORADO";"2020";87;2101;"Antofagasta";2;"Antofagasta"
"3446";"PAÍS IGNORADO";"2020";63;2201;"Calama";2;"Antofagasta"
"3447";"PAÍS IGNORADO";"2020";48;15101;"Arica";15;"Arica y Parinacota"
"3448";"PAÍS IGNORADO";"2020";13;3101;"Copiapó";3;"Atacama"
"3449";"PAÍS IGNORADO";"2020";26;8101;"Concepción";8;"Biobío"
"3450";"PAÍS IGNORADO";"2020";50;4102;"Coquimbo";4;"Coquimbo"
"3451";"PAÍS IGNORADO";"2020";28;4101;"La Serena";4;"Coquimbo"
"3452";"PAÍS IGNORADO";"2020";32;9101;"Temuco";9;"La Araucanía"
"3453";"PAÍS IGNORADO";"2020";13;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3454";"PAÍS IGNORADO";"2020";17;10101;"Puerto Montt";10;"Los Lagos"
"3455";"PAÍS IGNORADO";"2020";22;7301;"Curicó";7;"Maule"
"3456";"PAÍS IGNORADO";"2020";37;7101;"Talca";7;"Maule"
"3457";"PAÍS IGNORADO";"2020";34;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3458";"PAÍS IGNORADO";"2020";49;13301;"Colina";13;"Metropolitana de Santiago"
"3459";"PAÍS IGNORADO";"2020";73;13104;"Conchalí";13;"Metropolitana de Santiago"
"3460";"PAÍS IGNORADO";"2020";101;13106;"Estación Central";13;"Metropolitana de Santiago"
"3461";"PAÍS IGNORADO";"2020";98;13108;"Independencia";13;"Metropolitana de Santiago"
"3462";"PAÍS IGNORADO";"2020";15;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3463";"PAÍS IGNORADO";"2020";68;13110;"La Florida";13;"Metropolitana de Santiago"
"3464";"PAÍS IGNORADO";"2020";146;13114;"Las Condes";13;"Metropolitana de Santiago"
"3465";"PAÍS IGNORADO";"2020";58;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3466";"PAÍS IGNORADO";"2020";20;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3467";"PAÍS IGNORADO";"2020";21;13118;"Macul";13;"Metropolitana de Santiago"
"3468";"PAÍS IGNORADO";"2020";53;13119;"Maipú";13;"Metropolitana de Santiago"
"3469";"PAÍS IGNORADO";"2020";31;13501;"Melipilla";13;"Metropolitana de Santiago"
"3470";"PAÍS IGNORADO";"2020";29;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3471";"PAÍS IGNORADO";"2020";50;13123;"Providencia";13;"Metropolitana de Santiago"
"3472";"PAÍS IGNORADO";"2020";38;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3473";"PAÍS IGNORADO";"2020";60;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3474";"PAÍS IGNORADO";"2020";125;13125;"Quilicura";13;"Metropolitana de Santiago"
"3475";"PAÍS IGNORADO";"2020";34;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3476";"PAÍS IGNORADO";"2020";162;13127;"Recoleta";13;"Metropolitana de Santiago"
"3477";"PAÍS IGNORADO";"2020";83;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3478";"PAÍS IGNORADO";"2020";18;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3479";"PAÍS IGNORADO";"2020";31;13130;"San Miguel";13;"Metropolitana de Santiago"
"3480";"PAÍS IGNORADO";"2020";340;13101;"Santiago";13;"Metropolitana de Santiago"
"3481";"PAÍS IGNORADO";"2020";66;13132;"Vitacura";13;"Metropolitana de Santiago"
"3482";"PAÍS IGNORADO";"2020";55;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3483";"PAÍS IGNORADO";"2020";73;1107;"Alto Hospicio";1;"Tarapacá"
"3484";"PAÍS IGNORADO";"2020";62;1101;"Iquique";1;"Tarapacá"
"3485";"PAÍS IGNORADO";"2020";39;5101;"Valparaíso";5;"Valparaíso"
"3486";"PAÍS IGNORADO";"2020";51;5109;"Viña del Mar";5;"Valparaíso"
"3487";"PAÍS IGNORADO";"2021";87;2101;"Antofagasta";2;"Antofagasta"
"3488";"PAÍS IGNORADO";"2021";63;2201;"Calama";2;"Antofagasta"
"3489";"PAÍS IGNORADO";"2021";48;15101;"Arica";15;"Arica y Parinacota"
"3490";"PAÍS IGNORADO";"2021";13;3101;"Copiapó";3;"Atacama"
"3491";"PAÍS IGNORADO";"2021";26;8101;"Concepción";8;"Biobío"
"3492";"PAÍS IGNORADO";"2021";50;4102;"Coquimbo";4;"Coquimbo"
"3493";"PAÍS IGNORADO";"2021";28;4101;"La Serena";4;"Coquimbo"
"3494";"PAÍS IGNORADO";"2021";32;9101;"Temuco";9;"La Araucanía"
"3495";"PAÍS IGNORADO";"2021";13;6101;"Rancagua";6;"Libertador Gral. Bernardo O'Higgins"
"3496";"PAÍS IGNORADO";"2021";17;10101;"Puerto Montt";10;"Los Lagos"
"3497";"PAÍS IGNORADO";"2021";22;7301;"Curicó";7;"Maule"
"3498";"PAÍS IGNORADO";"2021";37;7101;"Talca";7;"Maule"
"3499";"PAÍS IGNORADO";"2021";33;13103;"Cerro Navia";13;"Metropolitana de Santiago"
"3500";"PAÍS IGNORADO";"2021";49;13301;"Colina";13;"Metropolitana de Santiago"
"3501";"PAÍS IGNORADO";"2021";73;13104;"Conchalí";13;"Metropolitana de Santiago"
"3502";"PAÍS IGNORADO";"2021";101;13106;"Estación Central";13;"Metropolitana de Santiago"
"3503";"PAÍS IGNORADO";"2021";98;13108;"Independencia";13;"Metropolitana de Santiago"
"3504";"PAÍS IGNORADO";"2021";15;13109;"La Cisterna";13;"Metropolitana de Santiago"
"3505";"PAÍS IGNORADO";"2021";68;13110;"La Florida";13;"Metropolitana de Santiago"
"3506";"PAÍS IGNORADO";"2021";143;13114;"Las Condes";13;"Metropolitana de Santiago"
"3507";"PAÍS IGNORADO";"2021";58;13115;"Lo Barnechea";13;"Metropolitana de Santiago"
"3508";"PAÍS IGNORADO";"2021";20;13117;"Lo Prado";13;"Metropolitana de Santiago"
"3509";"PAÍS IGNORADO";"2021";21;13118;"Macul";13;"Metropolitana de Santiago"
"3510";"PAÍS IGNORADO";"2021";54;13119;"Maipú";13;"Metropolitana de Santiago"
"3511";"PAÍS IGNORADO";"2021";31;13501;"Melipilla";13;"Metropolitana de Santiago"
"3512";"PAÍS IGNORADO";"2021";29;13122;"Peñalolén";13;"Metropolitana de Santiago"
"3513";"PAÍS IGNORADO";"2021";49;13123;"Providencia";13;"Metropolitana de Santiago"
"3514";"PAÍS IGNORADO";"2021";38;13124;"Pudahuel";13;"Metropolitana de Santiago"
"3515";"PAÍS IGNORADO";"2021";60;13201;"Puente Alto";13;"Metropolitana de Santiago"
"3516";"PAÍS IGNORADO";"2021";126;13125;"Quilicura";13;"Metropolitana de Santiago"
"3517";"PAÍS IGNORADO";"2021";35;13126;"Quinta Normal";13;"Metropolitana de Santiago"
"3518";"PAÍS IGNORADO";"2021";161;13127;"Recoleta";13;"Metropolitana de Santiago"
"3519";"PAÍS IGNORADO";"2021";83;13401;"San Bernardo";13;"Metropolitana de Santiago"
"3520";"PAÍS IGNORADO";"2021";18;13129;"San Joaquín";13;"Metropolitana de Santiago"
"3521";"PAÍS IGNORADO";"2021";31;13130;"San Miguel";13;"Metropolitana de Santiago"
"3522";"PAÍS IGNORADO";"2021";345;13101;"Santiago";13;"Metropolitana de Santiago"
"3523";"PAÍS IGNORADO";"2021";67;13132;"Vitacura";13;"Metropolitana de Santiago"
"3524";"PAÍS IGNORADO";"2021";54;13120;"Ñuñoa";13;"Metropolitana de Santiago"
"3525";"PAÍS IGNORADO";"2021";73;1107;"Alto Hospicio";1;"Tarapacá"
"3526";"PAÍS IGNORADO";"2021";62;1101;"Iquique";1;"Tarapacá"
"3527";"PAÍS IGNORADO";"2021";40;5101;"Valparaíso";5;"Valparaíso"
"3528";"PAÍS IGNORADO";"2021";53;5109;"Viña del Mar";5;"Valparaíso"
"3529";"PAÍS IGNORADO";"2022";92;2101;"Antofagasta";2;"Antofagasta"
"3530";"PAÍS IGNORADO";"2022";65;2201;"Calama";2;"Antofagasta"
"3531";"PAÍS IGNORADO";"2022";49;15101;"Arica";15;"Arica y Parinacota"
"3532";"PAÍS IGNORADO";"2022";13;3101;"Copiapó";3;"Atacama"
"3533";"PAÍS IGNORADO";"2022";26;8101;"Concepción";8;"Biobío"
"3534";"PAÍS IGNORADO";"2022";52;4102;"Coquimbo";4;"Coquimbo"
"3535";"PAÍS IGNORADO";"2022";30;4101;"La Serena";4;"Coquimbo"
